"mgmt.unit"	"scen"	"Année"	"spp"	"spp cut"	"spp cut vol"	"spp cut total"	"spp cut vol total"	"Prop_brut"	"Prop_brut_vol"	"Proportion"	"Proportion volume"
"8451"	"climat stable - reference"	2025	"Plantations résineuses"	0	0	300	4577316	0	0	0	0.001
"8451"	"climat stable - reference"	2030	"Feuillus tolérants"	1	27364	238	3673059	0.004	0.007	0.0065	0.0105
"8451"	"climat stable - reference"	2030	"Résineux"	193	2910173	238	3673059	0.811	0.792	0.825	0.805666666666667
"8451"	"climat stable - reference"	2030	"Feuillus intolérants"	44	726353	238	3673059	0.185	0.198	0.169333333333333	0.184333333333333
"8451"	"climat stable - reference"	2030	"Plantations résineuses"	0	9169	238	3673059	0	0.002	0.00133333333333333	0.00233333333333333
"8451"	"climat stable - reference"	2035	"Feuillus tolérants"	2	50188	233	3580785	0.009	0.014	0.00733333333333333	0.0116666666666667
"8451"	"climat stable - reference"	2035	"Résineux"	185	2750321	233	3580785	0.794	0.768	0.800666666666667	0.778333333333333
"8451"	"climat stable - reference"	2035	"Feuillus intolérants"	45	760832	233	3580785	0.193	0.212	0.187666666666667	0.203666666666667
"8451"	"climat stable - reference"	2035	"Plantations résineuses"	1	19444	233	3580785	0.004	0.005	0.00433333333333333	0.00566666666666667
"8451"	"climat stable - reference"	2040	"Feuillus tolérants"	2	49842	232	3612166	0.009	0.014	0.0103333333333333	0.0173333333333333
"8451"	"climat stable - reference"	2040	"Résineux"	185	2798944	232	3612166	0.797	0.775	0.783333333333333	0.755333333333333
"8451"	"climat stable - reference"	2040	"Feuillus intolérants"	43	727492	232	3612166	0.185	0.201	0.191333333333333	0.207666666666667
"8451"	"climat stable - reference"	2040	"Plantations résineuses"	2	35888	232	3612166	0.009	0.01	0.0146666666666667	0.0196666666666667
"8451"	"climat stable - reference"	2045	"Feuillus tolérants"	3	84382	224	3573377	0.013	0.024	0.009	0.0156666666666667
"8451"	"climat stable - reference"	2045	"Résineux"	170	2582182	224	3573377	0.759	0.723	0.761	0.727
"8451"	"climat stable - reference"	2045	"Feuillus intolérants"	44	749221	224	3573377	0.196	0.21	0.196666666666667	0.213
"8451"	"climat stable - reference"	2045	"Plantations résineuses"	7	157592	224	3573377	0.031	0.044	0.033	0.0446666666666667
"8451"	"climat stable - reference"	2050	"Feuillus tolérants"	1	32704	220	3570766	0.005	0.009	0.006	0.012
"8451"	"climat stable - reference"	2050	"Résineux"	160	2437564	220	3570766	0.727	0.683	0.745	0.699333333333333
"8451"	"climat stable - reference"	2050	"Feuillus intolérants"	46	813818	220	3570766	0.209	0.228	0.189333333333333	0.205
"8451"	"climat stable - reference"	2050	"Plantations résineuses"	13	286680	220	3570766	0.059	0.08	0.0593333333333333	0.084
"8451"	"climat stable - reference"	2055	"Feuillus tolérants"	0	10532	215	3538110	0	0.003	0.00333333333333333	0.006
"8451"	"climat stable - reference"	2055	"Résineux"	161	2449036	215	3538110	0.749	0.692	0.726666666666667	0.668666666666667
"8451"	"climat stable - reference"	2055	"Feuillus intolérants"	35	625054	215	3538110	0.163	0.177	0.172666666666667	0.186
"8451"	"climat stable - reference"	2055	"Plantations résineuses"	19	453488	215	3538110	0.088	0.128	0.0976666666666667	0.139
"8451"	"climat stable - reference"	2060	"Feuillus tolérants"	1	21749	206	3506280	0.005	0.006	0.00333333333333333	0.00466666666666667
"8451"	"climat stable - reference"	2060	"Résineux"	145	2213159	206	3506280	0.704	0.631	0.699333333333333	0.631666666666667
"8451"	"climat stable - reference"	2060	"Feuillus intolérants"	30	536897	206	3506280	0.146	0.153	0.150666666666667	0.157
"8451"	"climat stable - reference"	2060	"Plantations résineuses"	30	734475	206	3506280	0.146	0.209	0.147	0.206333333333333
"8451"	"climat stable - reference"	2065	"Feuillus tolérants"	1	16826	203	3527153	0.005	0.005	0.00333333333333333	0.00366666666666667
"8451"	"climat stable - reference"	2065	"Résineux"	131	2016567	203	3527153	0.645	0.572	0.670666666666667	0.597
"8451"	"climat stable - reference"	2065	"Feuillus intolérants"	29	498658	203	3527153	0.143	0.141	0.140666666666667	0.142
"8451"	"climat stable - reference"	2065	"Plantations résineuses"	42	995102	203	3527153	0.207	0.282	0.185666666666667	0.257
"8451"	"climat stable - reference"	2070	"Feuillus tolérants"	0	0	196	3404707	0	0	0.00166666666666667	0.00166666666666667
"8451"	"climat stable - reference"	2070	"Résineux"	130	2003382	196	3404707	0.663	0.588	0.627333333333333	0.55
"8451"	"climat stable - reference"	2070	"Feuillus intolérants"	26	447917	196	3404707	0.133	0.132	0.123	0.12
"8451"	"climat stable - reference"	2070	"Plantations résineuses"	40	953408	196	3404707	0.204	0.28	0.248	0.328333333333333
"8451"	"climat stable - reference"	2075	"Feuillus tolérants"	0	0	204	3613235	0	0	0	0.000666666666666667
"8451"	"climat stable - reference"	2075	"Résineux"	117	1771055	204	3613235	0.574	0.49	0.559	0.483666666666667
"8451"	"climat stable - reference"	2075	"Feuillus intolérants"	19	315188	204	3613235	0.093	0.087	0.148	0.133333333333333
"8451"	"climat stable - reference"	2075	"Plantations résineuses"	68	1526992	204	3613235	0.333	0.423	0.293333333333333	0.382333333333333
"8451"	"climat stable - reference"	2080	"Feuillus tolérants"	0	6008	216	3883553	0	0.002	0.00266666666666667	0.00266666666666667
"8451"	"climat stable - reference"	2080	"Résineux"	95	1448359	216	3883553	0.44	0.373	0.473	0.401
"8451"	"climat stable - reference"	2080	"Feuillus intolérants"	47	703680	216	3883553	0.218	0.181	0.179666666666667	0.153666666666667
"8451"	"climat stable - reference"	2080	"Plantations résineuses"	74	1725506	216	3883553	0.343	0.444	0.345	0.442666666666667
"8451"	"climat stable - reference"	2085	"Feuillus tolérants"	2	27875	259	4778738	0.008	0.006	0.00633333333333333	0.006
"8451"	"climat stable - reference"	2085	"Résineux"	105	1625036	259	4778738	0.405	0.34	0.413	0.347
"8451"	"climat stable - reference"	2085	"Feuillus intolérants"	59	923719	259	4778738	0.228	0.193	0.239	0.204333333333333
"8451"	"climat stable - reference"	2085	"Plantations résineuses"	93	2202108	259	4778738	0.359	0.461	0.341666666666667	0.442666666666667
"8451"	"climat stable - reference"	2090	"Feuillus tolérants"	3	47656	269	4981479	0.011	0.01	0.01	0.00866666666666667
"8451"	"climat stable - reference"	2090	"Résineux"	106	1634712	269	4981479	0.394	0.328	0.393	0.324333333333333
"8451"	"climat stable - reference"	2090	"Feuillus intolérants"	73	1192778	269	4981479	0.271	0.239	0.25	0.216666666666667
"8451"	"climat stable - reference"	2090	"Plantations résineuses"	87	2106333	269	4981479	0.323	0.423	0.346666666666667	0.450333333333333
"8451"	"climat stable - reference"	2095	"Feuillus tolérants"	3	52755	271	5145952	0.011	0.01	0.00966666666666667	0.00933333333333333
"8451"	"climat stable - reference"	2095	"Résineux"	103	1568356	271	5145952	0.38	0.305	0.392666666666667	0.327666666666667
"8451"	"climat stable - reference"	2095	"Feuillus intolérants"	68	1121068	271	5145952	0.251	0.218	0.283666666666667	0.251666666666667
"8451"	"climat stable - reference"	2095	"Plantations résineuses"	97	2403773	271	5145952	0.358	0.467	0.313666666666667	0.411666666666667
"8451"	"climat stable - reference"	2100	"Feuillus tolérants"	2	39003	277	5094816	0.007	0.008	0.009	0.009
"8451"	"climat stable - reference"	2100	"Résineux"	112	1782617	277	5094816	0.404	0.35	0.392	0.3275
"8451"	"climat stable - reference"	2100	"Feuillus intolérants"	91	1517706	277	5094816	0.329	0.298	0.29	0.258
"8451"	"climat stable - reference"	2100	"Plantations résineuses"	72	1755490	277	5094816	0.26	0.345	0.309	0.406
"8451"	"climat stable - reserve"	2025	"Résineux"	252	3773291	300	4577725	0.84	0.824	0.8465	0.829
"8451"	"climat stable - reserve"	2025	"Feuillus intolérants"	48	804434	300	4577725	0.16	0.176	0.151	0.1665
"8451"	"climat stable - reserve"	2025	"Plantations résineuses"	0	0	300	4577725	0	0	0	0
"8451"	"climat stable - reserve"	2030	"Feuillus tolérants"	1	27666	190	2931726	0.005	0.009	0.005	0.0105
"8451"	"climat stable - reserve"	2030	"Résineux"	162	2444966	190	2931726	0.853	0.834	0.835	0.815666666666667
"8451"	"climat stable - reserve"	2030	"Feuillus intolérants"	27	459094	190	2931726	0.142	0.157	0.16	0.175
"8451"	"climat stable - reserve"	2030	"Plantations résineuses"	0	0	190	2931726	0	0	0.00166666666666667	0.00233333333333333
"8451"	"climat stable - reserve"	2035	"Feuillus tolérants"	1	36124	191	2951292	0.005	0.012	0.00866666666666667	0.015
"8451"	"climat stable - reserve"	2035	"Résineux"	155	2328776	191	2951292	0.812	0.789	0.815	0.792
"8451"	"climat stable - reserve"	2035	"Feuillus intolérants"	34	566948	191	2951292	0.178	0.192	0.173	0.187333333333333
"8451"	"climat stable - reserve"	2035	"Plantations résineuses"	1	19444	191	2951292	0.005	0.007	0.00333333333333333	0.00566666666666667
"8451"	"climat stable - reserve"	2040	"Feuillus tolérants"	3	71653	191	2990242	0.016	0.024	0.0123333333333333	0.0213333333333333
"8451"	"climat stable - reserve"	2040	"Résineux"	149	2252525	191	2990242	0.78	0.753	0.783333333333333	0.751666666666667
"8451"	"climat stable - reserve"	2040	"Feuillus intolérants"	38	637067	191	2990242	0.199	0.213	0.190666666666667	0.205333333333333
"8451"	"climat stable - reserve"	2040	"Plantations résineuses"	1	28997	191	2990242	0.005	0.01	0.014	0.0216666666666667
"8451"	"climat stable - reserve"	2045	"Feuillus tolérants"	3	85187	190	3066734	0.016	0.028	0.016	0.026
"8451"	"climat stable - reserve"	2045	"Résineux"	144	2187539	190	3066734	0.758	0.713	0.757	0.719
"8451"	"climat stable - reserve"	2045	"Feuillus intolérants"	37	645923	190	3066734	0.195	0.211	0.201	0.216
"8451"	"climat stable - reserve"	2045	"Plantations résineuses"	6	148085	190	3066734	0.032	0.048	0.0263333333333333	0.039
"8451"	"climat stable - reserve"	2050	"Feuillus tolérants"	3	78932	191	3086273	0.016	0.026	0.014	0.0226666666666667
"8451"	"climat stable - reserve"	2050	"Résineux"	140	2133710	191	3086273	0.733	0.691	0.751666666666667	0.706333333333333
"8451"	"climat stable - reserve"	2050	"Feuillus intolérants"	40	691523	191	3086273	0.209	0.224	0.185333333333333	0.198333333333333
"8451"	"climat stable - reserve"	2050	"Plantations résineuses"	8	182108	191	3086273	0.042	0.059	0.049	0.0726666666666667
"8451"	"climat stable - reserve"	2055	"Feuillus tolérants"	2	42136	191	3105668	0.01	0.014	0.0103333333333333	0.0163333333333333
"8451"	"climat stable - reserve"	2055	"Résineux"	146	2221874	191	3105668	0.764	0.715	0.730666666666667	0.677666666666667
"8451"	"climat stable - reserve"	2055	"Feuillus intolérants"	29	497865	191	3105668	0.152	0.16	0.178333333333333	0.188666666666667
"8451"	"climat stable - reserve"	2055	"Plantations résineuses"	14	343793	191	3105668	0.073	0.111	0.0803333333333333	0.117666666666667
"8451"	"climat stable - reserve"	2060	"Feuillus tolérants"	1	27891	190	3238706	0.005	0.009	0.00833333333333333	0.012
"8451"	"climat stable - reserve"	2060	"Résineux"	132	2029184	190	3238706	0.695	0.627	0.717333333333333	0.656333333333333
"8451"	"climat stable - reserve"	2060	"Feuillus intolérants"	33	588355	190	3238706	0.174	0.182	0.169333333333333	0.177
"8451"	"climat stable - reserve"	2060	"Plantations résineuses"	24	593276	190	3238706	0.126	0.183	0.104666666666667	0.155
"8451"	"climat stable - reserve"	2065	"Feuillus tolérants"	2	42461	192	3252798	0.01	0.013	0.00666666666666667	0.00933333333333333
"8451"	"climat stable - reserve"	2065	"Résineux"	133	2039301	192	3252798	0.693	0.627	0.708666666666667	0.642333333333333
"8451"	"climat stable - reserve"	2065	"Feuillus intolérants"	35	614610	192	3252798	0.182	0.189	0.153666666666667	0.158666666666667
"8451"	"climat stable - reserve"	2065	"Plantations résineuses"	22	556426	192	3252798	0.115	0.171	0.131	0.190333333333333
"8451"	"climat stable - reserve"	2070	"Feuillus tolérants"	1	19436	191	3296953	0.005	0.006	0.00666666666666667	0.00766666666666667
"8451"	"climat stable - reserve"	2070	"Résineux"	141	2217560	191	3296953	0.738	0.673	0.690666666666667	0.622333333333333
"8451"	"climat stable - reserve"	2070	"Feuillus intolérants"	20	345091	191	3296953	0.105	0.105	0.137333333333333	0.138
"8451"	"climat stable - reserve"	2070	"Plantations résineuses"	29	714866	191	3296953	0.152	0.217	0.165333333333333	0.232
"8451"	"climat stable - reserve"	2075	"Feuillus tolérants"	1	14861	192	3438533	0.005	0.004	0.005	0.00533333333333333
"8451"	"climat stable - reserve"	2075	"Résineux"	123	1950634	192	3438533	0.641	0.567	0.65	0.576
"8451"	"climat stable - reserve"	2075	"Feuillus intolérants"	24	414084	192	3438533	0.125	0.12	0.123666666666667	0.117333333333333
"8451"	"climat stable - reserve"	2075	"Plantations résineuses"	44	1058954	192	3438533	0.229	0.308	0.221333333333333	0.301333333333333
"8451"	"climat stable - reserve"	2080	"Feuillus tolérants"	1	21698	191	3453307	0.005	0.006	0.005	0.00533333333333333
"8451"	"climat stable - reserve"	2080	"Résineux"	109	1685206	191	3453307	0.571	0.488	0.565333333333333	0.488333333333333
"8451"	"climat stable - reserve"	2080	"Feuillus intolérants"	27	439184	191	3453307	0.141	0.127	0.153666666666667	0.139333333333333
"8451"	"climat stable - reserve"	2080	"Plantations résineuses"	54	1307219	191	3453307	0.283	0.379	0.276	0.367
"8451"	"climat stable - reserve"	2085	"Feuillus tolérants"	1	19997	190	3571371	0.005	0.006	0.005	0.00633333333333333
"8451"	"climat stable - reserve"	2085	"Résineux"	92	1463249	190	3571371	0.484	0.41	0.500666666666667	0.422333333333333
"8451"	"climat stable - reserve"	2085	"Feuillus intolérants"	37	608952	190	3571371	0.195	0.171	0.175	0.154
"8451"	"climat stable - reserve"	2085	"Plantations résineuses"	60	1479173	190	3571371	0.316	0.414	0.319	0.417666666666667
"8451"	"climat stable - reserve"	2090	"Feuillus tolérants"	1	25653	190	3678554	0.005	0.007	0.00666666666666667	0.00733333333333333
"8451"	"climat stable - reserve"	2090	"Résineux"	85	1356011	190	3678554	0.447	0.369	0.435	0.359333333333333
"8451"	"climat stable - reserve"	2090	"Feuillus intolérants"	36	604181	190	3678554	0.189	0.164	0.211666666666667	0.183666666666667
"8451"	"climat stable - reserve"	2090	"Plantations résineuses"	68	1692709	190	3678554	0.358	0.46	0.346	0.45
"8451"	"climat stable - reserve"	2095	"Feuillus tolérants"	2	33503	195	3859985	0.01	0.009	0.00833333333333333	0.00833333333333333
"8451"	"climat stable - reserve"	2095	"Résineux"	73	1155894	195	3859985	0.374	0.299	0.409666666666667	0.334
"8451"	"climat stable - reserve"	2095	"Feuillus intolérants"	49	834726	195	3859985	0.251	0.216	0.228666666666667	0.197666666666667
"8451"	"climat stable - reserve"	2095	"Plantations résineuses"	71	1835862	195	3859985	0.364	0.476	0.352333333333333	0.46
"8451"	"climat stable - reserve"	2100	"Feuillus tolérants"	2	33240	191	3767527	0.01	0.009	0.01	0.009
"8451"	"climat stable - reserve"	2100	"Résineux"	78	1257465	191	3767527	0.408	0.334	0.391	0.3165
"8451"	"climat stable - reserve"	2100	"Feuillus intolérants"	47	802275	191	3767527	0.246	0.213	0.2485	0.2145
"8451"	"climat stable - reserve"	2100	"Plantations résineuses"	64	1674547	191	3767527	0.335	0.444	0.3495	0.46
"8451"	"climat stable - sans feu"	2025	"Résineux"	254	3848000	300	4629612	0.847	0.831	0.835	0.816
"8451"	"climat stable - sans feu"	2025	"Feuillus intolérants"	46	773056	300	4629612	0.153	0.167	0.161	0.1745
"8451"	"climat stable - sans feu"	2025	"Plantations résineuses"	0	8556	300	4629612	0	0.002	0	0.0025
"8451"	"climat stable - sans feu"	2030	"Feuillus tolérants"	2	51223	237	3608987	0.008	0.014	0.006	0.0115
"8451"	"climat stable - sans feu"	2030	"Résineux"	195	2892135	237	3608987	0.823	0.801	0.829	0.808666666666667
"8451"	"climat stable - sans feu"	2030	"Feuillus intolérants"	40	656460	237	3608987	0.169	0.182	0.167	0.181333333333333
"8451"	"climat stable - sans feu"	2030	"Plantations résineuses"	0	9169	237	3608987	0	0.003	0	0.00266666666666667
"8451"	"climat stable - sans feu"	2035	"Feuillus tolérants"	1	31079	235	3633957	0.004	0.009	0.00833333333333333	0.014
"8451"	"climat stable - sans feu"	2035	"Résineux"	192	2886220	235	3633957	0.817	0.794	0.814	0.790666666666667
"8451"	"climat stable - sans feu"	2035	"Feuillus intolérants"	42	706936	235	3633957	0.179	0.195	0.175	0.189666666666667
"8451"	"climat stable - sans feu"	2035	"Plantations résineuses"	0	9722	235	3633957	0	0.003	0.00266666666666667	0.00633333333333333
"8451"	"climat stable - sans feu"	2040	"Feuillus tolérants"	3	69561	237	3721597	0.013	0.019	0.007	0.012
"8451"	"climat stable - sans feu"	2040	"Résineux"	190	2891556	237	3721597	0.802	0.777	0.791	0.764
"8451"	"climat stable - sans feu"	2040	"Feuillus intolérants"	42	712707	237	3721597	0.177	0.192	0.190666666666667	0.207333333333333
"8451"	"climat stable - sans feu"	2040	"Plantations résineuses"	2	47773	237	3721597	0.008	0.013	0.011	0.0173333333333333
"8451"	"climat stable - sans feu"	2045	"Feuillus tolérants"	1	31028	236	3707007	0.004	0.008	0.00833333333333333	0.0143333333333333
"8451"	"climat stable - sans feu"	2045	"Résineux"	178	2672781	236	3707007	0.754	0.721	0.767333333333333	0.733333333333333
"8451"	"climat stable - sans feu"	2045	"Feuillus intolérants"	51	869677	236	3707007	0.216	0.235	0.190333333333333	0.205333333333333
"8451"	"climat stable - sans feu"	2045	"Plantations résineuses"	6	133521	236	3707007	0.025	0.036	0.0336666666666667	0.0473333333333333
"8451"	"climat stable - sans feu"	2050	"Feuillus tolérants"	2	60753	236	3855369	0.008	0.016	0.00666666666666667	0.0116666666666667
"8451"	"climat stable - sans feu"	2050	"Résineux"	176	2707499	236	3855369	0.746	0.702	0.742	0.697333333333333
"8451"	"climat stable - sans feu"	2050	"Feuillus intolérants"	42	727265	236	3855369	0.178	0.189	0.187666666666667	0.201
"8451"	"climat stable - sans feu"	2050	"Plantations résineuses"	16	359852	236	3855369	0.068	0.093	0.0633333333333333	0.09
"8451"	"climat stable - sans feu"	2055	"Feuillus tolérants"	2	42627	237	3949692	0.008	0.011	0.00666666666666667	0.0106666666666667
"8451"	"climat stable - sans feu"	2055	"Résineux"	172	2644002	237	3949692	0.726	0.669	0.721666666666667	0.665333333333333
"8451"	"climat stable - sans feu"	2055	"Feuillus intolérants"	40	706356	237	3949692	0.169	0.179	0.174333333333333	0.185
"8451"	"climat stable - sans feu"	2055	"Plantations résineuses"	23	556707	237	3949692	0.097	0.141	0.097	0.139333333333333
"8451"	"climat stable - sans feu"	2060	"Feuillus tolérants"	1	20413	238	3999068	0.004	0.005	0.004	0.00533333333333333
"8451"	"climat stable - sans feu"	2060	"Résineux"	165	2498569	238	3999068	0.693	0.625	0.7	0.633333333333333
"8451"	"climat stable - sans feu"	2060	"Feuillus intolérants"	42	745860	238	3999068	0.176	0.187	0.159666666666667	0.167
"8451"	"climat stable - sans feu"	2060	"Plantations résineuses"	30	734226	238	3999068	0.126	0.184	0.136	0.194666666666667
"8451"	"climat stable - sans feu"	2065	"Feuillus tolérants"	0	0	238	4105456	0	0	0.00133333333333333	0.00166666666666667
"8451"	"climat stable - sans feu"	2065	"Résineux"	162	2488860	238	4105456	0.681	0.606	0.685333333333333	0.614333333333333
"8451"	"climat stable - sans feu"	2065	"Feuillus intolérants"	32	553641	238	4105456	0.134	0.135	0.146	0.149
"8451"	"climat stable - sans feu"	2065	"Plantations résineuses"	44	1062955	238	4105456	0.185	0.259	0.167	0.235333333333333
"8451"	"climat stable - sans feu"	2070	"Feuillus tolérants"	0	0	242	4212531	0	0	0	0.000333333333333333
"8451"	"climat stable - sans feu"	2070	"Résineux"	165	2578562	242	4212531	0.682	0.612	0.659666666666667	0.584333333333333
"8451"	"climat stable - sans feu"	2070	"Feuillus intolérants"	31	525221	242	4212531	0.128	0.125	0.111333333333333	0.109333333333333
"8451"	"climat stable - sans feu"	2070	"Plantations résineuses"	46	1108748	242	4212531	0.19	0.263	0.229	0.306333333333333
"8451"	"climat stable - sans feu"	2075	"Feuillus tolérants"	0	2894	250	4449669	0	0.001	0	0.000666666666666667
"8451"	"climat stable - sans feu"	2075	"Résineux"	154	2379233	250	4449669	0.616	0.535	0.578	0.503666666666667
"8451"	"climat stable - sans feu"	2075	"Feuillus intolérants"	18	301768	250	4449669	0.072	0.068	0.123	0.11
"8451"	"climat stable - sans feu"	2075	"Plantations résineuses"	78	1765774	250	4449669	0.312	0.397	0.299	0.386
"8451"	"climat stable - sans feu"	2080	"Feuillus tolérants"	0	3219	266	4912567	0	0.001	0.00133333333333333	0.00133333333333333
"8451"	"climat stable - sans feu"	2080	"Résineux"	116	1786596	266	4912567	0.436	0.364	0.490333333333333	0.416333333333333
"8451"	"climat stable - sans feu"	2080	"Feuillus intolérants"	45	674137	266	4912567	0.169	0.137	0.150666666666667	0.128
"8451"	"climat stable - sans feu"	2080	"Plantations résineuses"	105	2448615	266	4912567	0.395	0.498	0.357666666666667	0.454666666666667
"8451"	"climat stable - sans feu"	2085	"Feuillus tolérants"	1	10270	284	5276579	0.004	0.002	0.00233333333333333	0.002
"8451"	"climat stable - sans feu"	2085	"Résineux"	119	1844573	284	5276579	0.419	0.35	0.417666666666667	0.346
"8451"	"climat stable - sans feu"	2085	"Feuillus intolérants"	60	946052	284	5276579	0.211	0.179	0.202666666666667	0.170666666666667
"8451"	"climat stable - sans feu"	2085	"Plantations résineuses"	104	2475684	284	5276579	0.366	0.469	0.377	0.481666666666667
"8451"	"climat stable - sans feu"	2090	"Feuillus tolérants"	1	13696	289	5439802	0.003	0.003	0.00466666666666667	0.00433333333333333
"8451"	"climat stable - sans feu"	2090	"Résineux"	115	1762055	289	5439802	0.398	0.324	0.392	0.321
"8451"	"climat stable - sans feu"	2090	"Feuillus intolérants"	66	1065112	289	5439802	0.228	0.196	0.240333333333333	0.206666666666667
"8451"	"climat stable - sans feu"	2090	"Plantations résineuses"	107	2598939	289	5439802	0.37	0.478	0.362666666666667	0.468666666666667
"8451"	"climat stable - sans feu"	2095	"Feuillus tolérants"	2	43177	287	5521236	0.007	0.008	0.00566666666666667	0.00633333333333333
"8451"	"climat stable - sans feu"	2095	"Résineux"	103	1594148	287	5521236	0.359	0.289	0.401	0.329666666666667
"8451"	"climat stable - sans feu"	2095	"Feuillus intolérants"	81	1352141	287	5521236	0.282	0.245	0.259333333333333	0.228333333333333
"8451"	"climat stable - sans feu"	2095	"Plantations résineuses"	101	2531770	287	5521236	0.352	0.459	0.333666666666667	0.436333333333333
"8451"	"climat stable - sans feu"	2100	"Feuillus tolérants"	2	43461	287	5386039	0.007	0.008	0.007	0.008
"8451"	"climat stable - sans feu"	2100	"Résineux"	128	2023620	287	5386039	0.446	0.376	0.4025	0.3325
"8451"	"climat stable - sans feu"	2100	"Feuillus intolérants"	77	1312714	287	5386039	0.268	0.244	0.275	0.2445
"8451"	"climat stable - sans feu"	2100	"Plantations résineuses"	80	2006244	287	5386039	0.279	0.372	0.3155	0.4155
"8451"	"SSP2-4.5 - reboisement"	2025	"Résineux"	258	3910435	300	4623072	0.86	0.846	0.8375	0.8185
"8451"	"SSP2-4.5 - reboisement"	2025	"Feuillus intolérants"	42	712637	300	4623072	0.14	0.154	0.156	0.1695
"8451"	"SSP2-4.5 - reboisement"	2025	"Plantations résineuses"	0	0	300	4623072	0	0	0.002	0.004
"8451"	"SSP2-4.5 - reboisement"	2030	"Feuillus tolérants"	2	59696	238	3661920	0.008	0.016	0.0085	0.0165
"8451"	"SSP2-4.5 - reboisement"	2030	"Résineux"	194	2897172	238	3661920	0.815	0.791	0.837	0.817333333333333
"8451"	"SSP2-4.5 - reboisement"	2030	"Feuillus intolérants"	41	677544	238	3661920	0.172	0.185	0.155666666666667	0.169
"8451"	"SSP2-4.5 - reboisement"	2030	"Plantations résineuses"	1	27508	238	3661920	0.004	0.008	0.00133333333333333	0.00266666666666667
"8451"	"SSP2-4.5 - reboisement"	2035	"Feuillus tolérants"	2	60334	232	3630898	0.009	0.017	0.00866666666666667	0.0153333333333333
"8451"	"SSP2-4.5 - reboisement"	2035	"Résineux"	194	2960027	232	3630898	0.836	0.815	0.803333333333333	0.779666666666667
"8451"	"SSP2-4.5 - reboisement"	2035	"Feuillus intolérants"	36	610537	232	3630898	0.155	0.168	0.182	0.196666666666667
"8451"	"SSP2-4.5 - reboisement"	2035	"Plantations résineuses"	0	0	232	3630898	0	0	0.00566666666666667	0.00833333333333333
"8451"	"SSP2-4.5 - reboisement"	2040	"Feuillus tolérants"	2	47056	228	3540453	0.009	0.013	0.009	0.015
"8451"	"SSP2-4.5 - reboisement"	2040	"Résineux"	173	2594335	228	3540453	0.759	0.733	0.790666666666667	0.763666666666667
"8451"	"SSP2-4.5 - reboisement"	2040	"Feuillus intolérants"	50	837506	228	3540453	0.219	0.237	0.185666666666667	0.2
"8451"	"SSP2-4.5 - reboisement"	2040	"Plantations résineuses"	3	61556	228	3540453	0.013	0.017	0.0146666666666667	0.0213333333333333
"8451"	"SSP2-4.5 - reboisement"	2045	"Feuillus tolérants"	2	54865	224	3564323	0.009	0.015	0.00766666666666667	0.012
"8451"	"SSP2-4.5 - reboisement"	2045	"Résineux"	174	2647075	224	3564323	0.777	0.743	0.75	0.715
"8451"	"SSP2-4.5 - reboisement"	2045	"Feuillus intolérants"	41	696573	224	3564323	0.183	0.195	0.203666666666667	0.218333333333333
"8451"	"SSP2-4.5 - reboisement"	2045	"Plantations résineuses"	7	165810	224	3564323	0.031	0.047	0.039	0.0546666666666667
"8451"	"SSP2-4.5 - reboisement"	2050	"Feuillus tolérants"	1	29407	220	3534632	0.005	0.008	0.00633333333333333	0.011
"8451"	"SSP2-4.5 - reboisement"	2050	"Résineux"	157	2363368	220	3534632	0.714	0.669	0.742666666666667	0.697333333333333
"8451"	"SSP2-4.5 - reboisement"	2050	"Feuillus intolérants"	46	788721	220	3534632	0.209	0.223	0.188	0.202
"8451"	"SSP2-4.5 - reboisement"	2050	"Plantations résineuses"	16	353136	220	3534632	0.073	0.1	0.0633333333333333	0.0893333333333333
"8451"	"SSP2-4.5 - reboisement"	2055	"Feuillus tolérants"	1	35081	209	3442377	0.005	0.01	0.00333333333333333	0.00733333333333333
"8451"	"SSP2-4.5 - reboisement"	2055	"Résineux"	154	2341646	209	3442377	0.737	0.68	0.721666666666667	0.665666666666667
"8451"	"SSP2-4.5 - reboisement"	2055	"Feuillus intolérants"	36	647505	209	3442377	0.172	0.188	0.179666666666667	0.191666666666667
"8451"	"SSP2-4.5 - reboisement"	2055	"Plantations résineuses"	18	418145	209	3442377	0.086	0.121	0.0956666666666667	0.135
"8451"	"SSP2-4.5 - reboisement"	2060	"Feuillus tolérants"	0	12844	203	3427274	0	0.004	0.00166666666666667	0.00533333333333333
"8451"	"SSP2-4.5 - reboisement"	2060	"Résineux"	145	2222355	203	3427274	0.714	0.648	0.705333333333333	0.639666666666667
"8451"	"SSP2-4.5 - reboisement"	2060	"Feuillus intolérants"	32	560544	203	3427274	0.158	0.164	0.161	0.167666666666667
"8451"	"SSP2-4.5 - reboisement"	2060	"Plantations résineuses"	26	631531	203	3427274	0.128	0.184	0.132	0.187
"8451"	"SSP2-4.5 - reboisement"	2065	"Feuillus tolérants"	0	6164	203	3502089	0	0.002	0	0.002
"8451"	"SSP2-4.5 - reboisement"	2065	"Résineux"	135	2069769	203	3502089	0.665	0.591	0.679666666666667	0.61
"8451"	"SSP2-4.5 - reboisement"	2065	"Feuillus intolérants"	31	530455	203	3502089	0.153	0.151	0.149	0.149
"8451"	"SSP2-4.5 - reboisement"	2065	"Plantations résineuses"	37	895701	203	3502089	0.182	0.256	0.171333333333333	0.239333333333333
