"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.per"	"area.total"
"11262"	2040	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.6	4.4
"11262"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.2	4
"11262"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	6.4
"11262"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	1.6	5.6
"11262"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.6	12.4
"11262"	2045	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	8.4
"11262"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.8	3.2
"11262"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	4	15.2
"11262"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2	4.8
"11262"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	1.6	3.6
"11262"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.8	7.6
"11262"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	3.2	10.8
"11262"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	4	13.2
"11262"	2045	"climat stable - reference"	"reference"	"climat stable"	1.2	8.4
"11262"	2045	"climat stable - reserve"	"reserve"	"climat stable"	0.4	8.8
"11262"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0	4.4
"11262"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	6.4
"11262"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	8
"11262"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	6
"11262"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.6	16
"11262"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2.4	10.8
"11262"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.6	4.8
"11262"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2.4	17.6
"11262"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.2	8
"11262"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	3.6
"11262"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	4.4	12
"11262"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	2	12.8
"11262"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	14
"11262"	2050	"climat stable - reference"	"reference"	"climat stable"	2	10.4
"11262"	2050	"climat stable - reserve"	"reserve"	"climat stable"	0.4	8.4
"11262"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.2	7.6
"11262"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.6	10
"11262"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	9.6
"11262"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	6.4	12.4
"11262"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2	18
"11262"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	4	14.8
"11262"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.2	6
"11262"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	6	23.6
"11262"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.2	11.2
"11262"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	1.2	4.8
"11262"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.8	14.8
"11262"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	0.8	13.6
"11262"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	4.8	18.4
"11262"	2055	"climat stable - reference"	"reference"	"climat stable"	4	14.4
"11262"	2055	"climat stable - reserve"	"reserve"	"climat stable"	2	10
"11262"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.2	8.8
"11262"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2	12
"11262"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	11.2
"11262"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	3.2	15.6
"11262"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	18.8
"11262"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.4	15.2
"11262"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.4	8.4
"11262"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.6	26.8
"11262"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	1.6	12.8
"11262"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	5.2	10
"11262"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	5.2	19.6
"11262"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	2.8	16.4
"11262"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	19.6
"11262"	2060	"climat stable - reference"	"reference"	"climat stable"	3.2	17.2
"11262"	2060	"climat stable - reserve"	"reserve"	"climat stable"	2	12
"11262"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	7.6	16.4
"11262"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	13.6
"11262"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	11.6
"11262"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.4	16.8
"11262"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	18
"11262"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.4	12.4
"11262"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.6	10
"11262"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	6.8	31.2
"11262"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.6	14.4
"11262"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	9.6
"11262"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.4	16.4
"11262"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	3.2	18
"11262"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	1.6	16.8
"11262"	2065	"climat stable - reference"	"reference"	"climat stable"	0.4	14.8
"11262"	2065	"climat stable - reserve"	"reserve"	"climat stable"	0.8	7.6
"11262"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.6	18
"11262"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	15.2
"11262"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	8.8
"11262"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.8	18
"11262"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2	15.2
"11262"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	10.8
"11262"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.2	8.8
"11262"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2	27.2
"11262"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2.4	16
"11262"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	8.8
"11262"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	1.6	16.4
"11262"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	2	16
"11262"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	2.8	16.4
"11262"	2070	"climat stable - reference"	"reference"	"climat stable"	3.2	17.6
"11262"	2070	"climat stable - reserve"	"reserve"	"climat stable"	1.2	8
"11262"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2	19.2
"11262"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	1.2	16.4
"11262"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	8.4
"11262"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	17.2
"11262"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.6	14.4
"11262"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.6	14
"11262"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.6	10.4
"11262"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	24.8
"11262"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4	19.6
"11262"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2	9.2
"11262"	2075	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	3.2	18
"11262"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	2	15.6
"11262"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	2	17.2
"11262"	2075	"climat stable - reference"	"reference"	"climat stable"	0.8	14.4
"11262"	2075	"climat stable - reserve"	"reserve"	"climat stable"	0	6.8
"11262"	2075	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2.4	18
"11262"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	13.6
"11262"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	8.4
"11262"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	1.6	17.2
"11262"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.6	12
"11262"	2080	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	14
"11262"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.2	10.8
"11262"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	6	26.8
"11262"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4	21.6
"11262"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2	9.6
"11262"	2080	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	3.6	20.4
"11262"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	2.8	15.2
"11262"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	14.4
"11262"	2080	"climat stable - reference"	"reference"	"climat stable"	1.6	14.8
"11262"	2080	"climat stable - reserve"	"reserve"	"climat stable"	4.8	11.2
"11262"	2080	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0.8	18.8
"11262"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2	13.2
"11262"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	8
"11262"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2	18.8
"11262"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	10
"11262"	2085	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	11.6
"11262"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.8	10
"11262"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2.4	26.8
"11262"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2.8	21.2
"11262"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	9.6
"11262"	2085	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2	18.8
"11262"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	0.8	14.4
"11262"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	14
"11262"	2085	"climat stable - reference"	"reference"	"climat stable"	4	16.4
"11262"	2085	"climat stable - reserve"	"reserve"	"climat stable"	0.4	11.2
"11262"	2085	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.6	17.2
"11262"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	1.2	10.8
"11262"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	6.8
"11262"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	3.2	15.6
"11262"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2.8	11.2
"11262"	2090	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	10
"11262"	2090	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.4	10.4
"11262"	2090	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	4.8	26
"11262"	2090	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.6	21.6
"11262"	2090	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	9.2
"11262"	2090	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2	18
"11262"	2090	"climat stable - reboisement"	"reboisement"	"climat stable"	1.2	14.8
"11262"	2090	"climat stable - recup70%"	"recup70%"	"climat stable"	2	11.6
"11262"	2090	"climat stable - reference"	"reference"	"climat stable"	0.8	13.6
"11262"	2090	"climat stable - reserve"	"reserve"	"climat stable"	0.4	9.6
"11262"	2090	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.2	17.2
"11262"	2095	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	1.2	10
"11262"	2095	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.2	8.4
"11262"	2095	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	12.8
"11262"	2095	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	11.2
"11262"	2095	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2.8	12.4
"11262"	2095	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	8.4
"11262"	2095	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.2	24.8
"11262"	2095	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	1.6	20.8
"11262"	2095	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4.8	9.2
"11262"	2095	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2	14.8
"11262"	2095	"climat stable - reboisement"	"reboisement"	"climat stable"	0.4	12.4
"11262"	2095	"climat stable - recup70%"	"recup70%"	"climat stable"	2.8	13.2
"11262"	2095	"climat stable - reference"	"reference"	"climat stable"	2.8	13.2
"11262"	2095	"climat stable - reserve"	"reserve"	"climat stable"	3.2	10.8
"11262"	2095	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6	17.6
"11262"	2100	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.8	9.2
"11262"	2100	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	7.6
"11262"	2100	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.4	12.8
"11262"	2100	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.2	12.4
"11262"	2100	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	13.6
"11262"	2100	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.8	9.6
"11262"	2100	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.2	18.8
"11262"	2100	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2	20
"11262"	2100	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2.8	11.6
"11262"	2100	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0	14.4
"11262"	2100	"climat stable - reboisement"	"reboisement"	"climat stable"	0	9.2
"11262"	2100	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	12.4
"11262"	2100	"climat stable - reference"	"reference"	"climat stable"	0	12.8
"11262"	2100	"climat stable - reserve"	"reserve"	"climat stable"	0.8	10.8
"11262"	2100	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0.8	16.8
"11263"	2025	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	0
"11263"	2025	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	0
"11263"	2025	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	0
"11263"	2025	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	0
"11263"	2025	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	0
"11263"	2025	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	0
"11263"	2025	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	0
"11263"	2025	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	0
"11263"	2025	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	0
"11263"	2025	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0	0
"11263"	2025	"climat stable - reboisement"	"reboisement"	"climat stable"	0	0
"11263"	2025	"climat stable - recup70%"	"recup70%"	"climat stable"	0	0
"11263"	2025	"climat stable - reference"	"reference"	"climat stable"	0	0
"11263"	2025	"climat stable - reserve"	"reserve"	"climat stable"	0	0
"11263"	2025	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0	0
"11263"	2030	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	4	4
"11263"	2030	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	4	4
"11263"	2030	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	6.8	6.8
"11263"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	4	4
"11263"	2030	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.2	1.2
"11263"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	9.2	9.2
"11263"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.6	3.6
"11263"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.6	3.6
"11263"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4.4	4.4
"11263"	2030	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	7.2	7.2
"11263"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	4	4
"11263"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	6.4	6.4
"11263"	2030	"climat stable - reference"	"reference"	"climat stable"	3.2	3.2
"11263"	2030	"climat stable - reserve"	"reserve"	"climat stable"	8	8
"11263"	2030	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.2	1.2
"11263"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	7.6	11.6
"11263"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.2	7.2
"11263"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	7.2	14
"11263"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2.8	6.8
"11263"	2035	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2.4	3.6
"11263"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.6	10.8
"11263"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.2	6.8
"11263"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	6.8	10.4
"11263"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	6.8	11.2
"11263"	2035	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	4.8	12
"11263"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	8	12
"11263"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	7.6
"11263"	2035	"climat stable - reference"	"reference"	"climat stable"	3.2	6.4
"11263"	2035	"climat stable - reserve"	"reserve"	"climat stable"	4	12
"11263"	2035	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.2	2.4
"11263"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	1.6	13.2
"11263"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	8
"11263"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.4	16.4
"11263"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	4.8	11.6
"11263"	2040	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.2	6.8
"11263"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2	12.8
"11263"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.6	8.4
"11263"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	6.8	17.2
"11263"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2.4	13.6
"11263"	2040	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.8	14.8
"11263"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	1.6	13.6
"11263"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	4.8	12.4
"11263"	2040	"climat stable - reference"	"reference"	"climat stable"	4	10.4
"11263"	2040	"climat stable - reserve"	"reserve"	"climat stable"	10	22
"11263"	2040	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6.4	8.8
"11263"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.8	16
"11263"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.2	10
"11263"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	5.2	20.8
"11263"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.2	14.8
"11263"	2045	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.2	10
"11263"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2	13.6
"11263"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2.8	11.2
"11263"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	6.4	23.6
"11263"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4.4	16.8
"11263"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.4	16.8
"11263"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	3.6	17.2
"11263"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	15.2	27.2
"11263"	2045	"climat stable - reference"	"reference"	"climat stable"	4.8	14.4
"11263"	2045	"climat stable - reserve"	"reserve"	"climat stable"	4.4	26.4
"11263"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6	14.8
"11263"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.6	19.6
"11263"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	9.2	19.2
"11263"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	6.4	27.2
"11263"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	15.6
"11263"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2.4	12.4
"11263"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2	15.2
"11263"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	5.2	16.4
"11263"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	8	30.8
"11263"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	6.4	21.6
"11263"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	3.6	20.4
"11263"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	3.2	20.4
"11263"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	6	33.2
"11263"	2050	"climat stable - reference"	"reference"	"climat stable"	4.8	19.2
"11263"	2050	"climat stable - reserve"	"reserve"	"climat stable"	2	28.4
"11263"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.2	18
"11263"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	1.2	20.8
"11263"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.6	22.4
"11263"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.4	29.2
"11263"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2.8	18.4
"11263"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	5.6	18
"11263"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	8	23.2
"11263"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.2	17.6
"11263"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.2	34
"11263"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	1.6	23.2
"11263"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	5.2	25.2
"11263"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	10	30.4
"11263"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	34.4
"11263"	2055	"climat stable - reference"	"reference"	"climat stable"	4	23.2
"11263"	2055	"climat stable - reserve"	"reserve"	"climat stable"	2.4	30.4
"11263"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6.8	24.8
"11263"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	5.2	26
"11263"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2.8	24
"11263"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	29.6
"11263"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	19.6
"11263"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	18
"11263"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	23.6
"11263"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.2	20.8
"11263"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.8	34.8
"11263"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4	27.2
"11263"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	4.8	30
"11263"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	4.4	34.8
"11263"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	35.6
"11263"	2060	"climat stable - reference"	"reference"	"climat stable"	1.6	24.8
"11263"	2060	"climat stable - reserve"	"reserve"	"climat stable"	1.6	30.8
"11263"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.6	27.6
