"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.acc"	"area.CT"	"area.salv"	"area.total"	"area.acc.mean"	"area.CT.mean"	"area.salv.mean"	"area.total.mean"
"4251"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52	0.4	52	0	56.6666666666667	0.133333333333333	56.6666666666667
"4251"	2030	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	66.4	0	66.4	0	65.7333333333333	0	65.7333333333333
"4251"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	66.4	0.8	66.4	0	66.6666666666667	0.933333333333333	66.6666666666667
"4251"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	68.8	4	69.2	0.133333333333333	66.8	1.73333333333333	66.9333333333333
"4251"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	66.8	0	66.8	0	65.8666666666667	0.133333333333333	65.8666666666667
"4251"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	53.2	2	53.2	0	56.8	0.933333333333333	56.8
"4251"	2030	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	66.8	0	66.8	0	66.5333333333333	0	66.5333333333333
"4251"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	0	67.6	2	67.6	0.133333333333333	66.6666666666667	1.73333333333333	66.8
"4251"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	2	67.6	6.4	69.6	0.933333333333333	66.4	2.93333333333333	67.3333333333333
"4251"	2030	"climat stable - reference"	"reference"	"climat stable"	0	68.4	0.4	68.4	0	66.8	0.533333333333333	66.8
"4251"	2030	"climat stable - reserve"	"reserve"	"climat stable"	0	52.4	1.6	52.4	0.133333333333333	56.8	0.666666666666667	56.9333333333333
"4251"	2030	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66.8	0	66.8	0	66.2666666666667	0	66.2666666666667
"4251"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	65.2	1.2	65.2	0	65.6	1.46666666666667	65.6
"4251"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	68	5.2	68.8	0.666666666666667	67.3333333333333	4.26666666666667	68
"4251"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	66.8	0	66.8	0	66.6666666666667	0.266666666666667	66.6666666666667
"4251"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52.4	0	52.4	0	52.1333333333333	0.266666666666667	52.1333333333333
"4251"	2035	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	66	0	66	0	66	0	66
"4251"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	66.8	2	66.8	0	66.2666666666667	1.33333333333333	66.2666666666667
"4251"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	65.6	1.2	65.6	0.4	66.5333333333333	2.8	66.9333333333333
"4251"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	65.6	0.4	65.6	0	65.7333333333333	0.4	65.7333333333333
"4251"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52.4	0.8	52.4	0	52.6666666666667	1.06666666666667	52.6666666666667
"4251"	2035	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	66.8	0	66.8	0	66.6666666666667	0	66.6666666666667
"4251"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	0.4	66.8	3.2	67.2	0.133333333333333	65.6	2.13333333333333	65.7333333333333
"4251"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	65.2	2.4	66	0.933333333333333	66.1333333333333	3.33333333333333	67.0666666666667
"4251"	2035	"climat stable - reference"	"reference"	"climat stable"	0	65.6	1.2	65.6	0.133333333333333	66	0.666666666666667	66.1333333333333
"4251"	2035	"climat stable - reserve"	"reserve"	"climat stable"	0.4	51.6	0.4	52	0.266666666666667	52.2666666666667	1.33333333333333	52.5333333333333
"4251"	2035	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66.8	0	66.8	0	67.0666666666667	0	67.0666666666667
"4251"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	64	0.8	64	0	63.8666666666667	0.8	63.8666666666667
"4251"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	66.4	6	67.6	0.8	65.3333333333333	3.86666666666667	66.1333333333333
"4251"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	65.6	0	65.6	0	65.7333333333333	0.4	65.7333333333333
"4251"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52	0.4	52	0	52.2666666666667	0.4	52.2666666666667
"4251"	2040	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	65.6	0	65.6	0	65.4666666666667	0	65.4666666666667
"4251"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	65.6	1.2	65.6	0	65.6	1.46666666666667	65.6
"4251"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	65.2	3.2	66	0.266666666666667	64.9333333333333	1.6	65.2
"4251"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	64.8	0.8	64.8	0	64.2666666666667	0.533333333333333	64.2666666666667
"4251"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52.4	0.4	52.4	0	52.4	0.8	52.4
"4251"	2040	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	66.4	0	66.4	0	66.1333333333333	0	66.1333333333333
"4251"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	0	62.4	1.2	62.4	0.133333333333333	63.4666666666667	1.6	63.6
"4251"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	0	65.6	1.2	65.6	0.666666666666667	64.6666666666667	1.86666666666667	65.3333333333333
"4251"	2040	"climat stable - reference"	"reference"	"climat stable"	0.4	64	0.4	64.4	0.133333333333333	64.4	0.533333333333333	64.5333333333333
"4251"	2040	"climat stable - reserve"	"reserve"	"climat stable"	0.4	52.8	2	53.2	0.266666666666667	52.1333333333333	0.8	52.4
"4251"	2040	"climat stable - sans feu"	"sans feu"	"climat stable"	0	67.6	0	67.6	0	67.3333333333333	0	67.3333333333333
"4251"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	62.4	0.4	62.4	0	62.4	0.666666666666667	62.4
"4251"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	61.6	0.4	62	0.533333333333333	63.3333333333333	2.66666666666667	63.8666666666667
"4251"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	64.8	1.2	64.8	0	64.4	0.533333333333333	64.4
"4251"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52.4	0.8	52.4	0.4	51.8666666666667	1.06666666666667	52.2666666666667
"4251"	2045	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.8	0	64.8	0	65.0666666666667	0	65.0666666666667
"4251"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	64.4	1.2	64.4	0.133333333333333	64.1333333333333	0.933333333333333	64.2666666666667
"4251"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	64	0.4	64	0.4	63.8666666666667	1.73333333333333	64.2666666666667
"4251"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	62.4	0.4	62.4	0	62.6666666666667	0.666666666666667	62.6666666666667
"4251"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52.4	1.2	52.4	0.133333333333333	52.2666666666667	1.06666666666667	52.4
"4251"	2045	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	65.2	0	65.2	0	65.3333333333333	0	65.3333333333333
"4251"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	0	61.2	0.4	61.2	0	61.6	0.666666666666667	61.6
"4251"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	63.2	2	64.4	0.4	64.4	1.46666666666667	64.8
"4251"	2045	"climat stable - reference"	"reference"	"climat stable"	0	63.6	0	63.6	0.133333333333333	63.4666666666667	0.4	63.6
"4251"	2045	"climat stable - reserve"	"reserve"	"climat stable"	0	52	0	52	0.133333333333333	52.2666666666667	0.933333333333333	52.4
"4251"	2045	"climat stable - sans feu"	"sans feu"	"climat stable"	0	67.6	0	67.6	0	67.3333333333333	0	67.3333333333333
"4251"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	60.8	0.8	60.8	0	60.6666666666667	0.8	60.6666666666667
"4251"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	62	1.6	62	0.266666666666667	61.8666666666667	1.2	62.1333333333333
"4251"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	62.8	0.4	62.8	0	63.7333333333333	0.666666666666667	63.7333333333333
"4251"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	51.2	2	52.4	0.4	52.1333333333333	1.06666666666667	52.5333333333333
"4251"	2050	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.8	0	64.8	0	64.6666666666667	0	64.6666666666667
"4251"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	62.4	0.4	62.8	0.133333333333333	62	0.666666666666667	62.1333333333333
"4251"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	62.4	1.6	62.8	0.266666666666667	62.4	1.06666666666667	62.6666666666667
"4251"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	60.8	0.8	60.8	0	60.9333333333333	0.4	60.9333333333333
"4251"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	52	1.6	52.4	0.133333333333333	52.1333333333333	0.933333333333333	52.2666666666667
"4251"	2050	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64.4	0	64.4	0	64.6666666666667	0	64.6666666666667
"4251"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	0	61.2	0.4	61.2	0	60.4	0.266666666666667	60.4
"4251"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	0	64.4	1.2	64.4	0.533333333333333	63.4666666666667	1.73333333333333	64
"4251"	2050	"climat stable - reference"	"reference"	"climat stable"	0	62.8	0.8	62.8	0	62.6666666666667	0.8	62.6666666666667
"4251"	2050	"climat stable - reserve"	"reserve"	"climat stable"	0	52	0.8	52	0	52	0.266666666666667	52
"4251"	2050	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66.8	0	66.8	0	67.0666666666667	0	67.0666666666667
"4251"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	58.8	1.2	58.8	0	58.9333333333333	0.666666666666667	58.9333333333333
"4251"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	62	1.6	62.4	0.4	60.9333333333333	3.46666666666667	61.3333333333333
"4251"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	63.6	0.4	63.6	0	62.6666666666667	0.266666666666667	62.6666666666667
"4251"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52.8	0.4	52.8	0.666666666666667	51.7333333333333	1.2	52.4
"4251"	2055	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.4	0	64.4	0	64.5333333333333	0	64.5333333333333
"4251"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	59.2	0.4	59.2	0.266666666666667	59.3333333333333	0.533333333333333	59.6
"4251"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	60.8	1.2	61.2	0.4	61.3333333333333	1.73333333333333	61.7333333333333
"4251"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	59.6	0	59.6	0	59.4666666666667	0.4	59.4666666666667
"4251"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52	0	52	0.133333333333333	52.1333333333333	0.533333333333333	52.2666666666667
"4251"	2055	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64.4	0	64.4	0	64.2666666666667	0	64.2666666666667
"4251"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	0	58.8	0	58.8	0	59.3333333333333	0.266666666666667	59.3333333333333
"4251"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	0.4	62.8	2	63.2	0.133333333333333	62.8	1.33333333333333	62.9333333333333
"4251"	2055	"climat stable - reference"	"reference"	"climat stable"	0	61.6	1.6	61.6	0	61.4666666666667	0.8	61.4666666666667
"4251"	2055	"climat stable - reserve"	"reserve"	"climat stable"	0	52	0	52	0	52	0.4	52
"4251"	2055	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66.8	0	66.8	0	66.9333333333333	0	66.9333333333333
"4251"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	57.2	0	57.2	0	56	0.533333333333333	56
"4251"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	58.8	7.2	59.6	0.4	58.4	3.33333333333333	58.8
"4251"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	61.6	0	61.6	0	62.1333333333333	0.4	62.1333333333333
"4251"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	51.2	1.2	52	0.4	52.1333333333333	1.06666666666667	52.5333333333333
"4251"	2060	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.4	0	64.4	0	64.2666666666667	0	64.2666666666667
"4251"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	56.4	0.8	56.8	0.133333333333333	56.4	0.4	56.5333333333333
"4251"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	60.8	2.4	61.2	0.266666666666667	59.7333333333333	1.46666666666667	60
"4251"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	58	0.4	58	0	57.6	0.266666666666667	57.6
"4251"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52.4	0	52.4	0	52.2666666666667	0.133333333333333	52.2666666666667
"4251"	2060	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64	0	64	0	64.1333333333333	0	64.1333333333333
"4251"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	0	58	0.4	58	0	57.7333333333333	0.266666666666667	57.7333333333333
"4251"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	0	61.2	0.8	61.2	0.266666666666667	60.8	1.33333333333333	61.0666666666667
"4251"	2060	"climat stable - reference"	"reference"	"climat stable"	0	60	0	60	0	60.2666666666667	0.666666666666667	60.2666666666667
"4251"	2060	"climat stable - reserve"	"reserve"	"climat stable"	0	52	0.4	52	0.133333333333333	51.8666666666667	0.4	52
"4251"	2060	"climat stable - sans feu"	"sans feu"	"climat stable"	0	67.2	0	67.2	0	66.9333333333333	0	66.9333333333333
"4251"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	52	0.4	52	0	53.3333333333333	0.133333333333333	53.3333333333333
"4251"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	54.4	1.2	54.4	0.266666666666667	54.9333333333333	3.06666666666667	55.2
"4251"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	61.2	0.8	61.2	0	59.2	0.266666666666667	59.2
"4251"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	52.4	1.6	52.8	0.4	52.2666666666667	1.73333333333333	52.6666666666667
"4251"	2065	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64	0	64	0	64.1333333333333	0	64.1333333333333
"4251"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	53.6	0	53.6	0.133333333333333	53.7333333333333	0.266666666666667	53.8666666666667
"4251"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	57.6	0.8	57.6	0.266666666666667	57.6	1.86666666666667	57.8666666666667
"4251"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	55.2	0.4	55.2	0	55.4666666666667	0.266666666666667	55.4666666666667
"4251"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	52.4	0.4	52.4	0.133333333333333	52.1333333333333	0.533333333333333	52.2666666666667
"4251"	2065	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64	0	64	0	64	0	64
"4251"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	0	56.4	0.4	56.4	0	56.6666666666667	0.266666666666667	56.6666666666667
"4251"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	0.4	58.4	1.2	58.8	0.133333333333333	58.5333333333333	0.666666666666667	58.6666666666667
"4251"	2065	"climat stable - reference"	"reference"	"climat stable"	0	59.2	0.4	59.2	0.133333333333333	58	0.4	58.1333333333333
"4251"	2065	"climat stable - reserve"	"reserve"	"climat stable"	0.4	51.6	0.8	52	0.133333333333333	51.8666666666667	0.666666666666667	52
"4251"	2065	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66.8	0	66.8	0	66.6666666666667	0	66.6666666666667
"4251"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	50.8	0	50.8	0	50.8	0.533333333333333	50.8
"4251"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	51.6	0.8	51.6	0	52.5333333333333	1.2	52.5333333333333
"4251"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	54.8	0	54.8	0.133333333333333	56.6666666666667	0.4	56.8
"4251"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	53.2	2.4	53.2	0.4	52.4	1.6	52.8
"4251"	2070	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64	0	64	0	64.1333333333333	0	64.1333333333333
"4251"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	51.2	0	51.2	0	50.8	0.133333333333333	50.8
"4251"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	54.4	2.4	54.8	0.133333333333333	54.4	1.6	54.5333333333333
"4251"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	53.2	0	53.2	0	53.6	0.266666666666667	53.6
"4251"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	51.6	1.2	52	0.133333333333333	51.8666666666667	0.8	52
"4251"	2070	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64	0	64	0	64.1333333333333	0	64.1333333333333
"4251"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	0	55.6	0	55.6	0	55.3333333333333	0.133333333333333	55.3333333333333
"4251"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	0	56	0	56	0.266666666666667	56.6666666666667	0.933333333333333	56.9333333333333
"4251"	2070	"climat stable - reference"	"reference"	"climat stable"	0.4	54.8	0.8	55.2	0.133333333333333	55.7333333333333	0.533333333333333	55.8666666666667
"4251"	2070	"climat stable - reserve"	"reserve"	"climat stable"	0	52	0.8	52	0.133333333333333	52	0.8	52.1333333333333
"4251"	2070	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66	0	66	0	66.2666666666667	0	66.2666666666667
"4251"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	49.6	1.2	49.6	0	49.4666666666667	0.4	49.4666666666667
"4251"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	51.6	1.6	51.6	0.133333333333333	50.8	1.33333333333333	50.9333333333333
"4251"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	54	0.4	54.4	0.133333333333333	52.9333333333333	0.4	53.0666666666667
"4251"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	51.6	0.8	52.4	0.4	52.1333333333333	1.46666666666667	52.5333333333333
"4251"	2075	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.4	0	64.4	0	64.4	0	64.4
"4251"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	47.6	0.4	47.6	0	48.2666666666667	0.133333333333333	48.2666666666667
"4251"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	51.2	1.6	51.2	0.266666666666667	51.4666666666667	1.6	51.7333333333333
"4251"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	52.4	0.4	52.4	0.133333333333333	51.0666666666667	0.533333333333333	51.2
"4251"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	51.6	0.8	51.6	0.266666666666667	51.3333333333333	1.06666666666667	51.6
"4251"	2075	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64.4	0	64.4	0	64.1333333333333	0	64.1333333333333
"4251"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	0	54	0	54	0	54.1333333333333	0	54.1333333333333
"4251"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	0.4	55.6	1.6	56	0.133333333333333	55.2	0.666666666666667	55.3333333333333
"4251"	2075	"climat stable - reference"	"reference"	"climat stable"	0	53.2	0.4	53.2	0.133333333333333	52.8	0.4	52.9333333333333
"4251"	2075	"climat stable - reserve"	"reserve"	"climat stable"	0	52.4	0.8	52.4	0	52.2666666666667	0.533333333333333	52.2666666666667
"4251"	2075	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66	0	66	0	66	0	66
"4251"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	48	0	48	0	48.9333333333333	0.4	48.9333333333333
"4251"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	49.2	1.6	49.6	0.133333333333333	49.8666666666667	1.2	50
"4251"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	50	0.8	50	0.133333333333333	51.3333333333333	0.533333333333333	51.4666666666667
"4251"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	51.6	1.2	52	0.4	51.7333333333333	1.06666666666667	52.1333333333333
"4251"	2080	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.8	0	64.8	0	64.8	0	64.8
"4251"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	46	0	46	0.133333333333333	46.5333333333333	0.533333333333333	46.6666666666667
"4251"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	48.8	0.8	49.2	0.533333333333333	50	2.13333333333333	50.5333333333333
"4251"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.4	47.6	1.2	48	0.133333333333333	48.2666666666667	0.8	48.4
"4251"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	50.8	1.2	51.2	0.266666666666667	50.9333333333333	1.2	51.2
"4251"	2080	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64	0	64	0	64.1333333333333	0	64.1333333333333
"4251"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	0	52.8	0	52.8	0	52.9333333333333	0	52.9333333333333
"4251"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	0	54	0.4	54	0.266666666666667	54.4	0.8	54.6666666666667
"4251"	2080	"climat stable - reference"	"reference"	"climat stable"	0	50.4	0	50.4	0	51.8666666666667	0.133333333333333	51.8666666666667
"4251"	2080	"climat stable - reserve"	"reserve"	"climat stable"	0	52.4	0	52.4	0.133333333333333	52.4	1.2	52.5333333333333
"4251"	2080	"climat stable - sans feu"	"sans feu"	"climat stable"	0	66	0	66	0	65.7333333333333	0	65.7333333333333
"4251"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	49.2	0	49.2	0	51.6	0.133333333333333	51.6
"4251"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	48.8	0.4	48.8	0.133333333333333	50.1333333333333	0.8	50.2666666666667
"4251"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	50	0.4	50	0	51.8666666666667	0.666666666666667	51.8666666666667
"4251"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	52	1.2	52	0.266666666666667	51.8666666666667	1.06666666666667	52.1333333333333
"4251"	2085	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	65.2	0	65.2	0	64.8	0	64.8
"4251"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	46	1.2	46.4	0.133333333333333	47.7333333333333	0.4	47.8666666666667
"4251"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.2	50	4	51.2	0.533333333333333	50.5333333333333	1.73333333333333	51.0666666666667
"4251"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	44.8	0.8	44.8	0.133333333333333	48.1333333333333	0.8	48.2666666666667
"4251"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	50.4	1.6	50.8	0.266666666666667	51.0666666666667	1.33333333333333	51.3333333333333
"4251"	2085	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	64	0	64	0	64	0	64
"4251"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	0	52	0	52	0	53.0666666666667	0.266666666666667	53.0666666666667
"4251"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	0.4	53.6	0.4	54	0.4	53.8666666666667	0.933333333333333	54.2666666666667
"4251"	2085	"climat stable - reference"	"reference"	"climat stable"	0	52	0	52	0	51.3333333333333	0.133333333333333	51.3333333333333
"4251"	2085	"climat stable - reserve"	"reserve"	"climat stable"	0.4	52.4	2.8	52.8	0.133333333333333	52.5333333333333	1.06666666666667	52.6666666666667
"4251"	2085	"climat stable - sans feu"	"sans feu"	"climat stable"	0	65.2	0	65.2	0	65.3333333333333	0	65.3333333333333
"4251"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	57.6	0.4	57.6	0	55.3333333333333	0.133333333333333	55.3333333333333
"4251"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	52.4	0.4	52.4	0	52.8	0.666666666666667	52.8
"4251"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	55.6	0.8	55.6	0	55.3333333333333	0.533333333333333	55.3333333333333
"4251"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	52	0.8	52.4	0.4	51.3333333333333	1.2	51.7333333333333
"4251"	2090	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	64.4	0	64.4	0	64.6666666666667	0	64.6666666666667
"4251"	2090	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	51.2	0	51.2	0.133333333333333	51.0666666666667	0.533333333333333	51.2
"4251"	2090	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	52.8	0.4	52.8	0.533333333333333	52.8	2	53.3333333333333
