"mgmt.unit"	"Année"	"scen"	"Superficie"	"med_area"
"8652"	2040	"climat stable - reserve"	106.4	67.2
"8652"	2045	"climat stable - reserve"	67.2	67.2
"8652"	2050	"climat stable - reserve"	11.6	67.2
"8652"	2055	"climat stable - reserve"	162.4	67.2
"8652"	2060	"climat stable - reserve"	33.6	67.2
"8652"	2065	"climat stable - reserve"	131.6	67.2
"8652"	2070	"climat stable - reserve"	85.2	67.2
"8652"	2075	"climat stable - reserve"	115.2	67.2
"8652"	2080	"climat stable - reserve"	104.4	67.2
"8652"	2085	"climat stable - reserve"	9.2	67.2
"8652"	2090	"climat stable - reserve"	14.4	67.2
"8652"	2095	"climat stable - reserve"	41.2	67.2
"8652"	2100	"climat stable - reserve"	25.6	67.2
"8652"	2025	"climat stable - sans coupe"	0	NA
"8652"	2030	"climat stable - sans coupe"	157.6	39.2
"8652"	2035	"climat stable - sans coupe"	69.6	39.2
"8652"	2040	"climat stable - sans coupe"	83.6	39.2
"8652"	2045	"climat stable - sans coupe"	32.8	39.2
"8652"	2050	"climat stable - sans coupe"	41.6	39.2
"8652"	2055	"climat stable - sans coupe"	22.8	39.2
"8652"	2060	"climat stable - sans coupe"	23.2	39.2
"8652"	2065	"climat stable - sans coupe"	38.8	39.2
"8652"	2070	"climat stable - sans coupe"	78.8	39.2
"8652"	2075	"climat stable - sans coupe"	58.4	39.2
"8652"	2080	"climat stable - sans coupe"	46	39.2
"8652"	2085	"climat stable - sans coupe"	16.4	39.2
"8652"	2090	"climat stable - sans coupe"	39.2	39.2
"8652"	2095	"climat stable - sans coupe"	27.6	39.2
"8652"	2100	"climat stable - sans coupe"	33.6	39.2
"8663"	2025	"SSP2-4.5 - reboisement"	256	NA
"8663"	2030	"SSP2-4.5 - reboisement"	56.4	74.4
"8663"	2035	"SSP2-4.5 - reboisement"	74.4	74.4
"8663"	2040	"SSP2-4.5 - reboisement"	98.4	74.4
"8663"	2045	"SSP2-4.5 - reboisement"	32.8	74.4
"8663"	2050	"SSP2-4.5 - reboisement"	92	74.4
"8663"	2055	"SSP2-4.5 - reboisement"	66.8	74.4
"8663"	2060	"SSP2-4.5 - reboisement"	67.2	74.4
"8663"	2065	"SSP2-4.5 - reboisement"	31.2	74.4
"8663"	2070	"SSP2-4.5 - reboisement"	94	74.4
"8663"	2075	"SSP2-4.5 - reboisement"	4.8	74.4
"8663"	2080	"SSP2-4.5 - reboisement"	141.6	74.4
"8663"	2085	"SSP2-4.5 - reboisement"	20.4	74.4
"8663"	2090	"SSP2-4.5 - reboisement"	78	74.4
"8663"	2095	"SSP2-4.5 - reboisement"	104	74.4
"8663"	2100	"SSP2-4.5 - reboisement"	93.6	74.4
"8663"	2025	"SSP2-4.5 - recup70%"	256	NA
"8663"	2030	"SSP2-4.5 - recup70%"	134	60.8
"8663"	2035	"SSP2-4.5 - recup70%"	78	60.8
"8663"	2040	"SSP2-4.5 - recup70%"	36	60.8
"8663"	2045	"SSP2-4.5 - recup70%"	60.8	60.8
"8663"	2050	"SSP2-4.5 - recup70%"	32.8	60.8
"8663"	2055	"SSP2-4.5 - recup70%"	99.2	60.8
"8663"	2060	"SSP2-4.5 - recup70%"	78.8	60.8
"8663"	2065	"SSP2-4.5 - recup70%"	9.6	60.8
"8663"	2070	"SSP2-4.5 - recup70%"	20.8	60.8
"8663"	2075	"SSP2-4.5 - recup70%"	16.4	60.8
"8663"	2080	"SSP2-4.5 - recup70%"	63.6	60.8
"8663"	2085	"SSP2-4.5 - recup70%"	20.8	60.8
"8663"	2090	"SSP2-4.5 - recup70%"	145.2	60.8
"8663"	2095	"SSP2-4.5 - recup70%"	48.4	60.8
"8663"	2100	"SSP2-4.5 - recup70%"	75.6	60.8
"8663"	2025	"SSP2-4.5 - reference"	256	NA
"8663"	2030	"SSP2-4.5 - reference"	29.6	41.2
"8663"	2035	"SSP2-4.5 - reference"	36.4	41.2
"8663"	2040	"SSP2-4.5 - reference"	72	41.2
"8663"	2045	"SSP2-4.5 - reference"	68.4	41.2
"8663"	2050	"SSP2-4.5 - reference"	24.4	41.2
"8663"	2055	"SSP2-4.5 - reference"	12	41.2
"8663"	2060	"SSP2-4.5 - reference"	194.4	41.2
"8663"	2065	"SSP2-4.5 - reference"	50	41.2
"8663"	2070	"SSP2-4.5 - reference"	55.2	41.2
"8663"	2075	"SSP2-4.5 - reference"	26.8	41.2
"8663"	2080	"SSP2-4.5 - reference"	26	41.2
"8663"	2085	"SSP2-4.5 - reference"	43.6	41.2
"8663"	2090	"SSP2-4.5 - reference"	15.6	41.2
"8663"	2095	"SSP2-4.5 - reference"	49.6	41.2
"8663"	2100	"SSP2-4.5 - reference"	41.2	41.2
"8663"	2025	"SSP2-4.5 - reserve"	256	NA
"8663"	2030	"SSP2-4.5 - reserve"	48.8	44.4
"8663"	2035	"SSP2-4.5 - reserve"	26	44.4
"8663"	2040	"SSP2-4.5 - reserve"	95.2	44.4
"8663"	2045	"SSP2-4.5 - reserve"	30.8	44.4
"8663"	2050	"SSP2-4.5 - reserve"	60	44.4
"8663"	2055	"SSP2-4.5 - reserve"	56.4	44.4
"8663"	2060	"SSP2-4.5 - reserve"	34	44.4
"8663"	2065	"SSP2-4.5 - reserve"	43.6	44.4
"8663"	2070	"SSP2-4.5 - reserve"	44.4	44.4
"8663"	2075	"SSP2-4.5 - reserve"	47.6	44.4
"8663"	2080	"SSP2-4.5 - reserve"	196	44.4
"8663"	2085	"SSP2-4.5 - reserve"	100	44.4
"8663"	2090	"SSP2-4.5 - reserve"	36.4	44.4
"8663"	2095	"SSP2-4.5 - reserve"	34	44.4
"8663"	2100	"SSP2-4.5 - reserve"	12.4	44.4
"8663"	2025	"SSP2-4.5 - sans coupe"	256	NA
"8663"	2030	"SSP2-4.5 - sans coupe"	56	53.2
"8663"	2035	"SSP2-4.5 - sans coupe"	46	53.2
"8663"	2040	"SSP2-4.5 - sans coupe"	74	53.2
"8663"	2045	"SSP2-4.5 - sans coupe"	42	53.2
"8663"	2050	"SSP2-4.5 - sans coupe"	102.4	53.2
"8663"	2055	"SSP2-4.5 - sans coupe"	389.2	53.2
"8663"	2060	"SSP2-4.5 - sans coupe"	58.4	53.2
"8663"	2065	"SSP2-4.5 - sans coupe"	23.2	53.2
"8663"	2070	"SSP2-4.5 - sans coupe"	11.2	53.2
"8663"	2075	"SSP2-4.5 - sans coupe"	44	53.2
"8663"	2080	"SSP2-4.5 - sans coupe"	27.6	53.2
"8663"	2085	"SSP2-4.5 - sans coupe"	53.2	53.2
"8663"	2090	"SSP2-4.5 - sans coupe"	54.4	53.2
"8663"	2095	"SSP2-4.5 - sans coupe"	53.2	53.2
"8663"	2100	"SSP2-4.5 - sans coupe"	71.2	53.2
"8663"	2025	"SSP3-7.0 - reboisement"	256	NA
"8663"	2030	"SSP3-7.0 - reboisement"	105.6	73.2
"8663"	2035	"SSP3-7.0 - reboisement"	80	73.2
"8663"	2040	"SSP3-7.0 - reboisement"	74	73.2
"8663"	2045	"SSP3-7.0 - reboisement"	82	73.2
"8663"	2050	"SSP3-7.0 - reboisement"	69.6	73.2
"8663"	2055	"SSP3-7.0 - reboisement"	73.2	73.2
"8663"	2060	"SSP3-7.0 - reboisement"	67.2	73.2
"8663"	2065	"SSP3-7.0 - reboisement"	53.6	73.2
"8663"	2070	"SSP3-7.0 - reboisement"	99.2	73.2
"8663"	2075	"SSP3-7.0 - reboisement"	67.6	73.2
"8663"	2080	"SSP3-7.0 - reboisement"	44.4	73.2
"8663"	2085	"SSP3-7.0 - reboisement"	59.2	73.2
"8663"	2090	"SSP3-7.0 - reboisement"	54.8	73.2
"8663"	2095	"SSP3-7.0 - reboisement"	104.8	73.2
"8663"	2100	"SSP3-7.0 - reboisement"	96.8	73.2
"8663"	2025	"SSP3-7.0 - recup70%"	256	NA
"8663"	2030	"SSP3-7.0 - recup70%"	34.4	60.8
"8663"	2035	"SSP3-7.0 - recup70%"	45.6	60.8
"8663"	2040	"SSP3-7.0 - recup70%"	121.2	60.8
"8663"	2045	"SSP3-7.0 - recup70%"	65.6	60.8
"8663"	2050	"SSP3-7.0 - recup70%"	101.6	60.8
"8663"	2055	"SSP3-7.0 - recup70%"	42.4	60.8
"8663"	2060	"SSP3-7.0 - recup70%"	51.6	60.8
"8663"	2065	"SSP3-7.0 - recup70%"	11.6	60.8
"8663"	2070	"SSP3-7.0 - recup70%"	60.8	60.8
"8663"	2075	"SSP3-7.0 - recup70%"	81.2	60.8
"8663"	2080	"SSP3-7.0 - recup70%"	48.4	60.8
"8663"	2085	"SSP3-7.0 - recup70%"	42	60.8
"8663"	2090	"SSP3-7.0 - recup70%"	182.4	60.8
"8663"	2095	"SSP3-7.0 - recup70%"	216.4	60.8
"8663"	2100	"SSP3-7.0 - recup70%"	74.8	60.8
"8663"	2025	"SSP3-7.0 - reference"	256	NA
"8663"	2030	"SSP3-7.0 - reference"	73.2	58.8
"8663"	2035	"SSP3-7.0 - reference"	120	58.8
"8663"	2040	"SSP3-7.0 - reference"	91.6	58.8
"8663"	2045	"SSP3-7.0 - reference"	51.6	58.8
"8663"	2050	"SSP3-7.0 - reference"	58.8	58.8
"8663"	2055	"SSP3-7.0 - reference"	25.6	58.8
"8663"	2060	"SSP3-7.0 - reference"	20.4	58.8
"8663"	2065	"SSP3-7.0 - reference"	42.8	58.8
"8663"	2070	"SSP3-7.0 - reference"	97.6	58.8
"8663"	2075	"SSP3-7.0 - reference"	92.4	58.8
"8663"	2080	"SSP3-7.0 - reference"	56.8	58.8
"8663"	2085	"SSP3-7.0 - reference"	137.6	58.8
"8663"	2090	"SSP3-7.0 - reference"	29.6	58.8
"8663"	2095	"SSP3-7.0 - reference"	58.4	58.8
"8663"	2100	"SSP3-7.0 - reference"	124.4	58.8
"8663"	2025	"SSP3-7.0 - reserve"	256	NA
"8663"	2030	"SSP3-7.0 - reserve"	35.2	71.2
"8663"	2035	"SSP3-7.0 - reserve"	42	71.2
"8663"	2040	"SSP3-7.0 - reserve"	150	71.2
"8663"	2045	"SSP3-7.0 - reserve"	63.2	71.2
"8663"	2050	"SSP3-7.0 - reserve"	103.6	71.2
"8663"	2055	"SSP3-7.0 - reserve"	144	71.2
"8663"	2060	"SSP3-7.0 - reserve"	22.8	71.2
"8663"	2065	"SSP3-7.0 - reserve"	190	71.2
"8663"	2070	"SSP3-7.0 - reserve"	22.4	71.2
"8663"	2075	"SSP3-7.0 - reserve"	85.6	71.2
"8663"	2080	"SSP3-7.0 - reserve"	71.2	71.2
"8663"	2085	"SSP3-7.0 - reserve"	110.4	71.2
"8663"	2090	"SSP3-7.0 - reserve"	32.8	71.2
"8663"	2095	"SSP3-7.0 - reserve"	63.2	71.2
"8663"	2100	"SSP3-7.0 - reserve"	148	71.2
"8663"	2025	"SSP3-7.0 - sans coupe"	256	NA
"8663"	2030	"SSP3-7.0 - sans coupe"	87.6	87.6
"8663"	2035	"SSP3-7.0 - sans coupe"	27.2	87.6
"8663"	2040	"SSP3-7.0 - sans coupe"	77.6	87.6
"8663"	2045	"SSP3-7.0 - sans coupe"	116.4	87.6
"8663"	2050	"SSP3-7.0 - sans coupe"	91.6	87.6
"8663"	2055	"SSP3-7.0 - sans coupe"	100.8	87.6
"8663"	2060	"SSP3-7.0 - sans coupe"	17.2	87.6
"8663"	2065	"SSP3-7.0 - sans coupe"	209.6	87.6
"8663"	2070	"SSP3-7.0 - sans coupe"	12.4	87.6
"8663"	2075	"SSP3-7.0 - sans coupe"	18.8	87.6
"8663"	2080	"SSP3-7.0 - sans coupe"	121.6	87.6
"8663"	2085	"SSP3-7.0 - sans coupe"	62.8	87.6
"8663"	2090	"SSP3-7.0 - sans coupe"	121.6	87.6
"8663"	2095	"SSP3-7.0 - sans coupe"	38.4	87.6
"8663"	2100	"SSP3-7.0 - sans coupe"	121.6	87.6
"8663"	2025	"climat stable - reboisement"	256	NA
"8663"	2030	"climat stable - reboisement"	25.2	37.6
"8663"	2035	"climat stable - reboisement"	61.6	37.6
"8663"	2040	"climat stable - reboisement"	18.8	37.6
"8663"	2045	"climat stable - reboisement"	22.8	37.6
"8663"	2050	"climat stable - reboisement"	30.8	37.6
"8663"	2055	"climat stable - reboisement"	66.8	37.6
"8663"	2060	"climat stable - reboisement"	36.4	37.6
"8663"	2065	"climat stable - reboisement"	81.6	37.6
"8663"	2070	"climat stable - reboisement"	68.4	37.6
"8663"	2075	"climat stable - reboisement"	92.4	37.6
"8663"	2080	"climat stable - reboisement"	77.6	37.6
"8663"	2085	"climat stable - reboisement"	14	37.6
"8663"	2090	"climat stable - reboisement"	37.6	37.6
"8663"	2095	"climat stable - reboisement"	73.6	37.6
"8663"	2100	"climat stable - reboisement"	27.2	37.6
"8663"	2025	"climat stable - recup70%"	256	NA
"8663"	2030	"climat stable - recup70%"	29.2	37.2
"8663"	2035	"climat stable - recup70%"	61.6	37.2
"8663"	2040	"climat stable - recup70%"	160.8	37.2
"8663"	2045	"climat stable - recup70%"	24.8	37.2
"8663"	2050	"climat stable - recup70%"	75.2	37.2
"8663"	2055	"climat stable - recup70%"	37.2	37.2
"8663"	2060	"climat stable - recup70%"	144	37.2
"8663"	2065	"climat stable - recup70%"	19.2	37.2
"8663"	2070	"climat stable - recup70%"	164.4	37.2
"8663"	2075	"climat stable - recup70%"	29.6	37.2
"8663"	2080	"climat stable - recup70%"	102.8	37.2
"8663"	2085	"climat stable - recup70%"	28.4	37.2
"8663"	2090	"climat stable - recup70%"	11.2	37.2
"8663"	2095	"climat stable - recup70%"	37.6	37.2
"8663"	2100	"climat stable - recup70%"	13.6	37.2
"8663"	2025	"climat stable - reference"	256	NA
"8663"	2030	"climat stable - reference"	149.6	60
"8663"	2035	"climat stable - reference"	54	60
"8663"	2040	"climat stable - reference"	58.8	60
"8663"	2045	"climat stable - reference"	10.4	60
"8663"	2050	"climat stable - reference"	90	60
"8663"	2055	"climat stable - reference"	15.2	60
"8663"	2060	"climat stable - reference"	82.4	60
"8663"	2065	"climat stable - reference"	26.8	60
"8663"	2070	"climat stable - reference"	62.4	60
"8663"	2075	"climat stable - reference"	34	60
"8663"	2080	"climat stable - reference"	78.8	60
"8663"	2085	"climat stable - reference"	92.4	60
"8663"	2090	"climat stable - reference"	20.4	60
"8663"	2095	"climat stable - reference"	85.2	60
"8663"	2100	"climat stable - reference"	60	60
"8663"	2025	"climat stable - reserve"	256	NA
"8663"	2030	"climat stable - reserve"	32.4	32.4
"8663"	2035	"climat stable - reserve"	14.4	32.4
"8663"	2040	"climat stable - reserve"	66.4	32.4
"8663"	2045	"climat stable - reserve"	68.8	32.4
"8663"	2050	"climat stable - reserve"	86.8	32.4
"8663"	2055	"climat stable - reserve"	84.8	32.4
"8663"	2060	"climat stable - reserve"	17.6	32.4
"8663"	2065	"climat stable - reserve"	30.4	32.4
"8663"	2070	"climat stable - reserve"	40	32.4
"8663"	2075	"climat stable - reserve"	11.6	32.4
"8663"	2080	"climat stable - reserve"	19.6	32.4
"8663"	2085	"climat stable - reserve"	6.8	32.4
"8663"	2090	"climat stable - reserve"	57.6	32.4
"8663"	2095	"climat stable - reserve"	47.6	32.4
"8663"	2100	"climat stable - reserve"	13.2	32.4
"8663"	2025	"climat stable - sans coupe"	256	NA
"8663"	2030	"climat stable - sans coupe"	50.4	56.4
"8663"	2035	"climat stable - sans coupe"	43.2	56.4
"8663"	2040	"climat stable - sans coupe"	89.6	56.4
"8663"	2045	"climat stable - sans coupe"	10.4	56.4
"8663"	2050	"climat stable - sans coupe"	50.8	56.4
"8663"	2055	"climat stable - sans coupe"	75.6	56.4
"8663"	2060	"climat stable - sans coupe"	62.8	56.4
"8663"	2065	"climat stable - sans coupe"	47.2	56.4
"8663"	2070	"climat stable - sans coupe"	76.8	56.4
"8663"	2075	"climat stable - sans coupe"	70.8	56.4
"8663"	2080	"climat stable - sans coupe"	56.4	56.4
"8663"	2085	"climat stable - sans coupe"	126.8	56.4
"8663"	2090	"climat stable - sans coupe"	13.2	56.4
"8663"	2095	"climat stable - sans coupe"	30.4	56.4
"8663"	2100	"climat stable - sans coupe"	124	56.4
"8664"	2025	"SSP2-4.5 - reboisement"	0	NA
"8664"	2030	"SSP2-4.5 - reboisement"	28.4	43.2
"8664"	2035	"SSP2-4.5 - reboisement"	42.4	43.2
"8664"	2040	"SSP2-4.5 - reboisement"	60	43.2
"8664"	2045	"SSP2-4.5 - reboisement"	62.8	43.2
"8664"	2050	"SSP2-4.5 - reboisement"	76.4	43.2
"8664"	2055	"SSP2-4.5 - reboisement"	28.4	43.2
"8664"	2060	"SSP2-4.5 - reboisement"	120.4	43.2
"8664"	2065	"SSP2-4.5 - reboisement"	26.8	43.2
"8664"	2070	"SSP2-4.5 - reboisement"	43.2	43.2
"8664"	2075	"SSP2-4.5 - reboisement"	56.8	43.2
"8664"	2080	"SSP2-4.5 - reboisement"	34.4	43.2
"8664"	2085	"SSP2-4.5 - reboisement"	45.6	43.2
"8664"	2090	"SSP2-4.5 - reboisement"	35.6	43.2
"8664"	2095	"SSP2-4.5 - reboisement"	25.2	43.2
"8664"	2100	"SSP2-4.5 - reboisement"	169.6	43.2
"8664"	2025	"SSP2-4.5 - recup70%"	0	NA
"8664"	2030	"SSP2-4.5 - recup70%"	121.6	30.4
"8664"	2035	"SSP2-4.5 - recup70%"	37.6	30.4
"8664"	2040	"SSP2-4.5 - recup70%"	15.6	30.4
"8664"	2045	"SSP2-4.5 - recup70%"	30.4	30.4
"8664"	2050	"SSP2-4.5 - recup70%"	24.4	30.4
"8664"	2055	"SSP2-4.5 - recup70%"	27.6	30.4
"8664"	2060	"SSP2-4.5 - recup70%"	85.2	30.4
"8664"	2065	"SSP2-4.5 - recup70%"	22	30.4
"8664"	2070	"SSP2-4.5 - recup70%"	2.8	30.4
"8664"	2075	"SSP2-4.5 - recup70%"	79.2	30.4
"8664"	2080	"SSP2-4.5 - recup70%"	16.8	30.4
"8664"	2085	"SSP2-4.5 - recup70%"	64	30.4
"8664"	2090	"SSP2-4.5 - recup70%"	52	30.4
"8664"	2095	"SSP2-4.5 - recup70%"	47.6	30.4
"8664"	2100	"SSP2-4.5 - recup70%"	8	30.4
"8664"	2025	"SSP2-4.5 - reference"	0	NA
"8664"	2030	"SSP2-4.5 - reference"	20	37.2
"8664"	2035	"SSP2-4.5 - reference"	59.6	37.2
"8664"	2040	"SSP2-4.5 - reference"	113.2	37.2
"8664"	2045	"SSP2-4.5 - reference"	40.4	37.2
"8664"	2050	"SSP2-4.5 - reference"	36.8	37.2
"8664"	2055	"SSP2-4.5 - reference"	15.2	37.2
"8664"	2060	"SSP2-4.5 - reference"	78.4	37.2
"8664"	2065	"SSP2-4.5 - reference"	6.8	37.2
"8664"	2070	"SSP2-4.5 - reference"	136	37.2
"8664"	2075	"SSP2-4.5 - reference"	31.2	37.2
"8664"	2080	"SSP2-4.5 - reference"	42.8	37.2
"8664"	2085	"SSP2-4.5 - reference"	34.4	37.2
"8664"	2090	"SSP2-4.5 - reference"	37.2	37.2
"8664"	2095	"SSP2-4.5 - reference"	11.2	37.2
"8664"	2100	"SSP2-4.5 - reference"	63.2	37.2
"8664"	2025	"SSP2-4.5 - reserve"	0	NA
"8664"	2030	"SSP2-4.5 - reserve"	67.2	50
"8664"	2035	"SSP2-4.5 - reserve"	50	50
"8664"	2040	"SSP2-4.5 - reserve"	87.6	50
"8664"	2045	"SSP2-4.5 - reserve"	11.6	50
"8664"	2050	"SSP2-4.5 - reserve"	6.8	50
"8664"	2055	"SSP2-4.5 - reserve"	89.6	50
"8664"	2060	"SSP2-4.5 - reserve"	2.8	50
"8664"	2065	"SSP2-4.5 - reserve"	60.4	50
"8664"	2070	"SSP2-4.5 - reserve"	57.2	50
"8664"	2075	"SSP2-4.5 - reserve"	21.6	50
"8664"	2080	"SSP2-4.5 - reserve"	98.4	50
"8664"	2085	"SSP2-4.5 - reserve"	135.6	50
"8664"	2090	"SSP2-4.5 - reserve"	40.4	50
"8664"	2095	"SSP2-4.5 - reserve"	33.2	50
"8664"	2100	"SSP2-4.5 - reserve"	24	50
"8664"	2025	"SSP2-4.5 - sans coupe"	0	NA
"8664"	2030	"SSP2-4.5 - sans coupe"	56	35.2
"8664"	2035	"SSP2-4.5 - sans coupe"	56	35.2
"8664"	2040	"SSP2-4.5 - sans coupe"	9.2	35.2
"8664"	2045	"SSP2-4.5 - sans coupe"	21.6	35.2
"8664"	2050	"SSP2-4.5 - sans coupe"	6.8	35.2
"8664"	2055	"SSP2-4.5 - sans coupe"	258.4	35.2
"8664"	2060	"SSP2-4.5 - sans coupe"	36.8	35.2
"8664"	2065	"SSP2-4.5 - sans coupe"	28.8	35.2
"8664"	2070	"SSP2-4.5 - sans coupe"	13.2	35.2
"8664"	2075	"SSP2-4.5 - sans coupe"	26	35.2
"8664"	2080	"SSP2-4.5 - sans coupe"	35.2	35.2
"8664"	2085	"SSP2-4.5 - sans coupe"	51.2	35.2
"8664"	2090	"SSP2-4.5 - sans coupe"	20.4	35.2
"8664"	2095	"SSP2-4.5 - sans coupe"	54.4	35.2
"8664"	2100	"SSP2-4.5 - sans coupe"	72	35.2
"8664"	2025	"SSP3-7.0 - reboisement"	0	NA
"8664"	2030	"SSP3-7.0 - reboisement"	12	34.4
"8664"	2035	"SSP3-7.0 - reboisement"	24	34.4
"8664"	2040	"SSP3-7.0 - reboisement"	57.2	34.4
"8664"	2045	"SSP3-7.0 - reboisement"	2	34.4
"8664"	2050	"SSP3-7.0 - reboisement"	64.8	34.4
"8664"	2055	"SSP3-7.0 - reboisement"	85.2	34.4
"8664"	2060	"SSP3-7.0 - reboisement"	80.8	34.4
"8664"	2065	"SSP3-7.0 - reboisement"	31.2	34.4
"8664"	2070	"SSP3-7.0 - reboisement"	89.2	34.4
"8664"	2075	"SSP3-7.0 - reboisement"	140.8	34.4
"8664"	2080	"SSP3-7.0 - reboisement"	37.6	34.4
"8664"	2085	"SSP3-7.0 - reboisement"	18	34.4
"8664"	2090	"SSP3-7.0 - reboisement"	27.2	34.4
"8664"	2095	"SSP3-7.0 - reboisement"	27.6	34.4
"8664"	2100	"SSP3-7.0 - reboisement"	34.4	34.4
"8664"	2025	"SSP3-7.0 - recup70%"	0	NA
"8664"	2030	"SSP3-7.0 - recup70%"	20	49.2
"8664"	2035	"SSP3-7.0 - recup70%"	49.2	49.2
"8664"	2040	"SSP3-7.0 - recup70%"	75.6	49.2
"8664"	2045	"SSP3-7.0 - recup70%"	93.6	49.2
"8664"	2050	"SSP3-7.0 - recup70%"	97.2	49.2
"8664"	2055	"SSP3-7.0 - recup70%"	90.4	49.2
"8664"	2060	"SSP3-7.0 - recup70%"	71.6	49.2
"8664"	2065	"SSP3-7.0 - recup70%"	42.4	49.2
"8664"	2070	"SSP3-7.0 - recup70%"	22.4	49.2
"8664"	2075	"SSP3-7.0 - recup70%"	16	49.2
"8664"	2080	"SSP3-7.0 - recup70%"	70.8	49.2
"8664"	2085	"SSP3-7.0 - recup70%"	18.8	49.2
"8664"	2090	"SSP3-7.0 - recup70%"	46	49.2
"8664"	2095	"SSP3-7.0 - recup70%"	123.6	49.2
"8664"	2100	"SSP3-7.0 - recup70%"	34	49.2
"8664"	2025	"SSP3-7.0 - reference"	0	NA
"8664"	2030	"SSP3-7.0 - reference"	84.8	64.8
"8664"	2035	"SSP3-7.0 - reference"	152.8	64.8
"8664"	2040	"SSP3-7.0 - reference"	28.4	64.8
"8664"	2045	"SSP3-7.0 - reference"	19.6	64.8
"8664"	2050	"SSP3-7.0 - reference"	103.2	64.8
"8664"	2055	"SSP3-7.0 - reference"	23.6	64.8
"8664"	2060	"SSP3-7.0 - reference"	64.8	64.8
"8664"	2065	"SSP3-7.0 - reference"	23.2	64.8
"8664"	2070	"SSP3-7.0 - reference"	29.6	64.8
"8664"	2075	"SSP3-7.0 - reference"	49.2	64.8
"8664"	2080	"SSP3-7.0 - reference"	78	64.8
"8664"	2085	"SSP3-7.0 - reference"	107.6	64.8
"8664"	2090	"SSP3-7.0 - reference"	24	64.8
"8664"	2095	"SSP3-7.0 - reference"	109.6	64.8
"8664"	2100	"SSP3-7.0 - reference"	154.4	64.8
"8664"	2025	"SSP3-7.0 - reserve"	0	NA
"8664"	2030	"SSP3-7.0 - reserve"	19.6	55.2
"8664"	2035	"SSP3-7.0 - reserve"	38.8	55.2
"8664"	2040	"SSP3-7.0 - reserve"	59.6	55.2
"8664"	2045	"SSP3-7.0 - reserve"	63.6	55.2
"8664"	2050	"SSP3-7.0 - reserve"	55.2	55.2
"8664"	2055	"SSP3-7.0 - reserve"	106	55.2
"8664"	2060	"SSP3-7.0 - reserve"	39.2	55.2
"8664"	2065	"SSP3-7.0 - reserve"	292.8	55.2
"8664"	2070	"SSP3-7.0 - reserve"	12	55.2
"8664"	2075	"SSP3-7.0 - reserve"	90.4	55.2
"8664"	2080	"SSP3-7.0 - reserve"	77.2	55.2
"8664"	2085	"SSP3-7.0 - reserve"	17.2	55.2
"8664"	2090	"SSP3-7.0 - reserve"	54.4	55.2
"8664"	2095	"SSP3-7.0 - reserve"	52.4	55.2
"8664"	2100	"SSP3-7.0 - reserve"	214.4	55.2
"8664"	2025	"SSP3-7.0 - sans coupe"	0	NA
"8664"	2030	"SSP3-7.0 - sans coupe"	33.6	61.2
"8664"	2035	"SSP3-7.0 - sans coupe"	38.8	61.2
"8664"	2040	"SSP3-7.0 - sans coupe"	25.6	61.2
"8664"	2045	"SSP3-7.0 - sans coupe"	186	61.2
"8664"	2050	"SSP3-7.0 - sans coupe"	70	61.2
"8664"	2055	"SSP3-7.0 - sans coupe"	74.4	61.2
"8664"	2060	"SSP3-7.0 - sans coupe"	32	61.2
"8664"	2065	"SSP3-7.0 - sans coupe"	215.2	61.2
"8664"	2070	"SSP3-7.0 - sans coupe"	74.8	61.2
"8664"	2075	"SSP3-7.0 - sans coupe"	30	61.2
"8664"	2080	"SSP3-7.0 - sans coupe"	97.2	61.2
"8664"	2085	"SSP3-7.0 - sans coupe"	44.4	61.2
"8664"	2090	"SSP3-7.0 - sans coupe"	61.2	61.2
"8664"	2095	"SSP3-7.0 - sans coupe"	44.4	61.2
"8664"	2100	"SSP3-7.0 - sans coupe"	95.2	61.2
"8664"	2025	"climat stable - reboisement"	0	NA
"8664"	2030	"climat stable - reboisement"	68.8	42
"8664"	2035	"climat stable - reboisement"	28.8	42
"8664"	2040	"climat stable - reboisement"	32.4	42
"8664"	2045	"climat stable - reboisement"	38	42
"8664"	2050	"climat stable - reboisement"	34	42
"8664"	2055	"climat stable - reboisement"	20	42
"8664"	2060	"climat stable - reboisement"	50.8	42
"8664"	2065	"climat stable - reboisement"	48.4	42
"8664"	2070	"climat stable - reboisement"	42	42
"8664"	2075	"climat stable - reboisement"	80.8	42
"8664"	2080	"climat stable - reboisement"	68.4	42
"8664"	2085	"climat stable - reboisement"	16	42
"8664"	2090	"climat stable - reboisement"	11.2	42
"8664"	2095	"climat stable - reboisement"	94.4	42
"8664"	2100	"climat stable - reboisement"	47.6	42
"8664"	2025	"climat stable - recup70%"	0	NA
"8664"	2030	"climat stable - recup70%"	46.4	36.4
"8664"	2035	"climat stable - recup70%"	126.4	36.4
"8664"	2040	"climat stable - recup70%"	90	36.4
"8664"	2045	"climat stable - recup70%"	81.6	36.4
"8664"	2050	"climat stable - recup70%"	94	36.4
"8664"	2055	"climat stable - recup70%"	32.8	36.4
"8664"	2060	"climat stable - recup70%"	102.4	36.4
"8664"	2065	"climat stable - recup70%"	36.4	36.4
"8664"	2070	"climat stable - recup70%"	74.8	36.4
"8664"	2075	"climat stable - recup70%"	27.6	36.4
"8664"	2080	"climat stable - recup70%"	9.2	36.4
"8664"	2085	"climat stable - recup70%"	6.8	36.4
"8664"	2090	"climat stable - recup70%"	16	36.4
