"mgmt.unit"	"Année"	"scen"	"Historique"	"brfuel"	"Climat"	"Climat&Végétation"
"7151"	2095	"climat stable - reboisement"	0.01455	0.01232	0.01455	0.01232
"7151"	2095	"climat stable - recup70%"	0.01455	0.01215	0.01455	0.01215
"7151"	2095	"climat stable - reference"	0.01455	0.01218	0.01455	0.01218
"7151"	2095	"climat stable - reserve"	0.01455	0.01205	0.01455	0.01205
"7151"	2095	"climat stable - sans coupe"	0.01455	0.01377	0.01455	0.01377
"7151"	2095	"climat stable - sans feu"	0.01455	0.01239	0.01455	0.01239
"7151"	2095	"climat stable - sans pert"	0.01455	0.01462	0.01455	0.01462
"7151"	2100	"SSP2-4.5 - reboisement"	0.01455	0.01228	0.01692	0.01425
"7151"	2100	"SSP2-4.5 - recup70%"	0.01455	0.01208	0.01692	0.01404
"7151"	2100	"SSP2-4.5 - reference"	0.01455	0.01225	0.01692	0.01425
"7151"	2100	"SSP2-4.5 - reserve"	0.01455	0.01218	0.01692	0.01418
"7151"	2100	"SSP2-4.5 - sans coupe"	0.01455	0.01347	0.01692	0.01567
"7151"	2100	"SSP2-4.5 - sans feu"	0.01455	0.01255	0.01692	0.01459
"7151"	2100	"SSP2-4.5 - sans pert"	0.01455	0.01496	0.01692	0.01739
"7151"	2100	"SSP3-7.0 - reboisement"	0.01455	0.01252	0.02132	0.01844
"7151"	2100	"SSP3-7.0 - recup70%"	0.01455	0.01245	0.02132	0.01827
"7151"	2100	"SSP3-7.0 - reference"	0.01455	0.01228	0.02132	0.01814
"7151"	2100	"SSP3-7.0 - reserve"	0.01455	0.01239	0.02132	0.01821
"7151"	2100	"SSP3-7.0 - sans coupe"	0.01455	0.01459	0.02132	0.02146
"7151"	2100	"SSP3-7.0 - sans feu"	0.01455	0.01283	0.02132	0.01882
"7151"	2100	"SSP3-7.0 - sans pert"	0.01455	0.0158	0.02132	0.02328
"7151"	2100	"climat stable - reboisement"	0.01455	0.01245	0.01455	0.01245
"7151"	2100	"climat stable - recup70%"	0.01455	0.01222	0.01455	0.01222
"7151"	2100	"climat stable - reference"	0.01455	0.01222	0.01455	0.01222
"7151"	2100	"climat stable - reserve"	0.01455	0.01195	0.01455	0.01195
"7151"	2100	"climat stable - sans coupe"	0.01455	0.01384	0.01455	0.01384
"7151"	2100	"climat stable - sans feu"	0.01455	0.01228	0.01455	0.01228
"7151"	2100	"climat stable - sans pert"	0.01455	0.01445	0.01455	0.01445
"7152"	2025	"SSP2-4.5 - reboisement"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - recup70%"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - reference"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - reserve"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - sans coupe"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - sans feu"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP2-4.5 - sans pert"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - reboisement"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - recup70%"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - reference"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - reserve"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - sans coupe"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - sans feu"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"SSP3-7.0 - sans pert"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - reboisement"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - recup70%"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - reference"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - reserve"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - sans coupe"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - sans feu"	0.01337	0.01337	0.01337	0.01337
"7152"	2025	"climat stable - sans pert"	0.01337	0.01337	0.01337	0.01337
"7152"	2030	"SSP2-4.5 - reboisement"	0.01337	0.01327	0.01337	0.01327
"7152"	2030	"SSP2-4.5 - recup70%"	0.01337	0.01331	0.01337	0.01331
"7152"	2030	"SSP2-4.5 - reference"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"SSP2-4.5 - reserve"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"SSP2-4.5 - sans coupe"	0.01337	0.01353	0.01337	0.01353
"7152"	2030	"SSP2-4.5 - sans feu"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"SSP2-4.5 - sans pert"	0.01337	0.01354	0.01337	0.01354
"7152"	2030	"SSP3-7.0 - reboisement"	0.01337	0.01333	0.01337	0.01333
"7152"	2030	"SSP3-7.0 - recup70%"	0.01337	0.01333	0.01337	0.01333
"7152"	2030	"SSP3-7.0 - reference"	0.01337	0.01331	0.01337	0.01331
"7152"	2030	"SSP3-7.0 - reserve"	0.01337	0.01328	0.01337	0.01328
"7152"	2030	"SSP3-7.0 - sans coupe"	0.01337	0.01357	0.01337	0.01357
"7152"	2030	"SSP3-7.0 - sans feu"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"SSP3-7.0 - sans pert"	0.01337	0.01354	0.01337	0.01354
"7152"	2030	"climat stable - reboisement"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"climat stable - recup70%"	0.01337	0.01328	0.01337	0.01328
"7152"	2030	"climat stable - reference"	0.01337	0.0133	0.01337	0.0133
"7152"	2030	"climat stable - reserve"	0.01337	0.01331	0.01337	0.01331
"7152"	2030	"climat stable - sans coupe"	0.01337	0.01362	0.01337	0.01362
"7152"	2030	"climat stable - sans feu"	0.01337	0.01325	0.01337	0.01325
"7152"	2030	"climat stable - sans pert"	0.01337	0.01356	0.01337	0.01356
"7152"	2035	"SSP2-4.5 - reboisement"	0.01337	0.01304	0.01337	0.01304
"7152"	2035	"SSP2-4.5 - recup70%"	0.01337	0.01304	0.01337	0.01304
"7152"	2035	"SSP2-4.5 - reference"	0.01337	0.01299	0.01337	0.01299
"7152"	2035	"SSP2-4.5 - reserve"	0.01337	0.01309	0.01337	0.01309
"7152"	2035	"SSP2-4.5 - sans coupe"	0.01337	0.01363	0.01337	0.01363
"7152"	2035	"SSP2-4.5 - sans feu"	0.01337	0.01316	0.01337	0.01316
"7152"	2035	"SSP2-4.5 - sans pert"	0.01337	0.01371	0.01337	0.01371
"7152"	2035	"SSP3-7.0 - reboisement"	0.01337	0.01302	0.01337	0.01302
"7152"	2035	"SSP3-7.0 - recup70%"	0.01337	0.01304	0.01337	0.01304
"7152"	2035	"SSP3-7.0 - reference"	0.01337	0.01299	0.01337	0.01299
"7152"	2035	"SSP3-7.0 - reserve"	0.01337	0.01305	0.01337	0.01305
"7152"	2035	"SSP3-7.0 - sans coupe"	0.01337	0.01359	0.01337	0.01359
"7152"	2035	"SSP3-7.0 - sans feu"	0.01337	0.01312	0.01337	0.01312
"7152"	2035	"SSP3-7.0 - sans pert"	0.01337	0.01365	0.01337	0.01365
"7152"	2035	"climat stable - reboisement"	0.01337	0.01305	0.01337	0.01305
"7152"	2035	"climat stable - recup70%"	0.01337	0.01305	0.01337	0.01305
"7152"	2035	"climat stable - reference"	0.01337	0.01304	0.01337	0.01304
"7152"	2035	"climat stable - reserve"	0.01337	0.01305	0.01337	0.01305
"7152"	2035	"climat stable - sans coupe"	0.01337	0.01356	0.01337	0.01356
"7152"	2035	"climat stable - sans feu"	0.01337	0.01309	0.01337	0.01309
"7152"	2035	"climat stable - sans pert"	0.01337	0.01371	0.01337	0.01371
"7152"	2040	"SSP2-4.5 - reboisement"	0.01337	0.01277	0.01337	0.01277
"7152"	2040	"SSP2-4.5 - recup70%"	0.01337	0.0128	0.01337	0.0128
"7152"	2040	"SSP2-4.5 - reference"	0.01337	0.01272	0.01337	0.01272
"7152"	2040	"SSP2-4.5 - reserve"	0.01337	0.01281	0.01337	0.01281
"7152"	2040	"SSP2-4.5 - sans coupe"	0.01337	0.01357	0.01337	0.01357
"7152"	2040	"SSP2-4.5 - sans feu"	0.01337	0.01293	0.01337	0.01293
"7152"	2040	"SSP2-4.5 - sans pert"	0.01337	0.01377	0.01337	0.01377
"7152"	2040	"SSP3-7.0 - reboisement"	0.01337	0.01272	0.01337	0.01272
"7152"	2040	"SSP3-7.0 - recup70%"	0.01337	0.01277	0.01337	0.01277
"7152"	2040	"SSP3-7.0 - reference"	0.01337	0.01261	0.01337	0.01261
"7152"	2040	"SSP3-7.0 - reserve"	0.01337	0.01277	0.01337	0.01277
"7152"	2040	"SSP3-7.0 - sans coupe"	0.01337	0.01345	0.01337	0.01345
"7152"	2040	"SSP3-7.0 - sans feu"	0.01337	0.01295	0.01337	0.01295
"7152"	2040	"SSP3-7.0 - sans pert"	0.01337	0.01371	0.01337	0.01371
"7152"	2040	"climat stable - reboisement"	0.01337	0.01275	0.01337	0.01275
"7152"	2040	"climat stable - recup70%"	0.01337	0.01272	0.01337	0.01272
"7152"	2040	"climat stable - reference"	0.01337	0.01278	0.01337	0.01278
"7152"	2040	"climat stable - reserve"	0.01337	0.01274	0.01337	0.01274
"7152"	2040	"climat stable - sans coupe"	0.01337	0.0135	0.01337	0.0135
"7152"	2040	"climat stable - sans feu"	0.01337	0.01289	0.01337	0.01289
"7152"	2040	"climat stable - sans pert"	0.01337	0.01374	0.01337	0.01374
"7152"	2045	"SSP2-4.5 - reboisement"	0.01337	0.01249	0.01489	0.01395
"7152"	2045	"SSP2-4.5 - recup70%"	0.01337	0.01258	0.01489	0.01409
"7152"	2045	"SSP2-4.5 - reference"	0.01337	0.01242	0.01489	0.01383
"7152"	2045	"SSP2-4.5 - reserve"	0.01337	0.01258	0.01489	0.01406
"7152"	2045	"SSP2-4.5 - sans coupe"	0.01337	0.01348	0.01489	0.01508
"7152"	2045	"SSP2-4.5 - sans feu"	0.01337	0.01283	0.01489	0.01435
"7152"	2045	"SSP2-4.5 - sans pert"	0.01337	0.01384	0.01489	0.01549
"7152"	2045	"SSP3-7.0 - reboisement"	0.01337	0.01236	0.01641	0.01527
"7152"	2045	"SSP3-7.0 - recup70%"	0.01337	0.01264	0.01641	0.01555
"7152"	2045	"SSP3-7.0 - reference"	0.01337	0.01237	0.01641	0.01521
"7152"	2045	"SSP3-7.0 - reserve"	0.01337	0.0126	0.01641	0.0155
"7152"	2045	"SSP3-7.0 - sans coupe"	0.01337	0.01347	0.01641	0.0166
"7152"	2045	"SSP3-7.0 - sans feu"	0.01337	0.01278	0.01641	0.01578
"7152"	2045	"SSP3-7.0 - sans pert"	0.01337	0.01386	0.01641	0.01707
"7152"	2045	"climat stable - reboisement"	0.01337	0.01251	0.01337	0.01251
"7152"	2045	"climat stable - recup70%"	0.01337	0.01252	0.01337	0.01252
"7152"	2045	"climat stable - reference"	0.01337	0.01254	0.01337	0.01254
"7152"	2045	"climat stable - reserve"	0.01337	0.01251	0.01337	0.01251
"7152"	2045	"climat stable - sans coupe"	0.01337	0.01345	0.01337	0.01345
"7152"	2045	"climat stable - sans feu"	0.01337	0.01277	0.01337	0.01277
"7152"	2045	"climat stable - sans pert"	0.01337	0.01388	0.01337	0.01388
"7152"	2050	"SSP2-4.5 - reboisement"	0.01337	0.01233	0.01489	0.01371
"7152"	2050	"SSP2-4.5 - recup70%"	0.01337	0.01239	0.01489	0.01386
"7152"	2050	"SSP2-4.5 - reference"	0.01337	0.01219	0.01489	0.01363
"7152"	2050	"SSP2-4.5 - reserve"	0.01337	0.01237	0.01489	0.01384
"7152"	2050	"SSP2-4.5 - sans coupe"	0.01337	0.01343	0.01489	0.01505
"7152"	2050	"SSP2-4.5 - sans feu"	0.01337	0.01272	0.01489	0.01422
"7152"	2050	"SSP2-4.5 - sans pert"	0.01337	0.01395	0.01489	0.01564
"7152"	2050	"SSP3-7.0 - reboisement"	0.01337	0.01214	0.01641	0.01495
"7152"	2050	"SSP3-7.0 - recup70%"	0.01337	0.01236	0.01641	0.01523
"7152"	2050	"SSP3-7.0 - reference"	0.01337	0.01193	0.01641	0.01471
"7152"	2050	"SSP3-7.0 - reserve"	0.01337	0.0124	0.01641	0.01529
"7152"	2050	"SSP3-7.0 - sans coupe"	0.01337	0.01345	0.01641	0.01655
"7152"	2050	"SSP3-7.0 - sans feu"	0.01337	0.01271	0.01641	0.01567
"7152"	2050	"SSP3-7.0 - sans pert"	0.01337	0.01395	0.01641	0.01719
"7152"	2050	"climat stable - reboisement"	0.01337	0.01237	0.01337	0.01237
"7152"	2050	"climat stable - recup70%"	0.01337	0.01236	0.01337	0.01236
"7152"	2050	"climat stable - reference"	0.01337	0.01233	0.01337	0.01233
"7152"	2050	"climat stable - reserve"	0.01337	0.01219	0.01337	0.01219
"7152"	2050	"climat stable - sans coupe"	0.01337	0.01342	0.01337	0.01342
"7152"	2050	"climat stable - sans feu"	0.01337	0.01269	0.01337	0.01269
"7152"	2050	"climat stable - sans pert"	0.01337	0.01407	0.01337	0.01407
"7152"	2055	"SSP2-4.5 - reboisement"	0.01337	0.01214	0.01489	0.01354
"7152"	2055	"SSP2-4.5 - recup70%"	0.01337	0.01225	0.01489	0.01366
"7152"	2055	"SSP2-4.5 - reference"	0.01337	0.01207	0.01489	0.0135
"7152"	2055	"SSP2-4.5 - reserve"	0.01337	0.01231	0.01489	0.01377
"7152"	2055	"SSP2-4.5 - sans coupe"	0.01337	0.01359	0.01489	0.01515
"7152"	2055	"SSP2-4.5 - sans feu"	0.01337	0.01271	0.01489	0.01418
"7152"	2055	"SSP2-4.5 - sans pert"	0.01337	0.01418	0.01489	0.01584
"7152"	2055	"SSP3-7.0 - reboisement"	0.01337	0.01193	0.01641	0.01465
"7152"	2055	"SSP3-7.0 - recup70%"	0.01337	0.01217	0.01641	0.01503
"7152"	2055	"SSP3-7.0 - reference"	0.01337	0.01184	0.01641	0.01454
"7152"	2055	"SSP3-7.0 - reserve"	0.01337	0.01226	0.01641	0.01509
"7152"	2055	"SSP3-7.0 - sans coupe"	0.01337	0.0134	0.01641	0.01646
"7152"	2055	"SSP3-7.0 - sans feu"	0.01337	0.01269	0.01641	0.01564
"7152"	2055	"SSP3-7.0 - sans pert"	0.01337	0.01416	0.01641	0.0174
"7152"	2055	"climat stable - reboisement"	0.01337	0.01229	0.01337	0.01229
"7152"	2055	"climat stable - recup70%"	0.01337	0.01231	0.01337	0.01231
"7152"	2055	"climat stable - reference"	0.01337	0.01219	0.01337	0.01219
"7152"	2055	"climat stable - reserve"	0.01337	0.01214	0.01337	0.01214
"7152"	2055	"climat stable - sans coupe"	0.01337	0.01354	0.01337	0.01354
"7152"	2055	"climat stable - sans feu"	0.01337	0.01269	0.01337	0.01269
"7152"	2055	"climat stable - sans pert"	0.01337	0.0143	0.01337	0.0143
"7152"	2060	"SSP2-4.5 - reboisement"	0.01337	0.01187	0.01489	0.01325
"7152"	2060	"SSP2-4.5 - recup70%"	0.01337	0.01193	0.01489	0.01331
"7152"	2060	"SSP2-4.5 - reference"	0.01337	0.01184	0.01489	0.01324
"7152"	2060	"SSP2-4.5 - reserve"	0.01337	0.01204	0.01489	0.01345
"7152"	2060	"SSP2-4.5 - sans coupe"	0.01337	0.01342	0.01489	0.01497
"7152"	2060	"SSP2-4.5 - sans feu"	0.01337	0.01255	0.01489	0.01401
"7152"	2060	"SSP2-4.5 - sans pert"	0.01337	0.01426	0.01489	0.01593
"7152"	2060	"SSP3-7.0 - reboisement"	0.01337	0.01164	0.01641	0.01435
"7152"	2060	"SSP3-7.0 - recup70%"	0.01337	0.01187	0.01641	0.01457
"7152"	2060	"SSP3-7.0 - reference"	0.01337	0.01157	0.01641	0.01424
"7152"	2060	"SSP3-7.0 - reserve"	0.01337	0.01187	0.01641	0.01464
"7152"	2060	"SSP3-7.0 - sans coupe"	0.01337	0.01333	0.01641	0.01643
"7152"	2060	"SSP3-7.0 - sans feu"	0.01337	0.01254	0.01641	0.01549
"7152"	2060	"SSP3-7.0 - sans pert"	0.01337	0.01416	0.01641	0.01749
"7152"	2060	"climat stable - reboisement"	0.01337	0.01208	0.01337	0.01208
"7152"	2060	"climat stable - recup70%"	0.01337	0.01204	0.01337	0.01204
"7152"	2060	"climat stable - reference"	0.01337	0.01198	0.01337	0.01198
"7152"	2060	"climat stable - reserve"	0.01337	0.01191	0.01337	0.01191
"7152"	2060	"climat stable - sans coupe"	0.01337	0.01347	0.01337	0.01347
"7152"	2060	"climat stable - sans feu"	0.01337	0.01251	0.01337	0.01251
"7152"	2060	"climat stable - sans pert"	0.01337	0.01439	0.01337	0.01439
"7152"	2065	"SSP2-4.5 - reboisement"	0.01337	0.01161	0.01489	0.01299
"7152"	2065	"SSP2-4.5 - recup70%"	0.01337	0.01167	0.01489	0.0131
"7152"	2065	"SSP2-4.5 - reference"	0.01337	0.01153	0.01489	0.0129
"7152"	2065	"SSP2-4.5 - reserve"	0.01337	0.01178	0.01489	0.01319
"7152"	2065	"SSP2-4.5 - sans coupe"	0.01337	0.01324	0.01489	0.01482
"7152"	2065	"SSP2-4.5 - sans feu"	0.01337	0.01239	0.01489	0.01388
"7152"	2065	"SSP2-4.5 - sans pert"	0.01337	0.01432	0.01489	0.01599
"7152"	2065	"SSP3-7.0 - reboisement"	0.01337	0.01126	0.01641	0.01391
"7152"	2065	"SSP3-7.0 - recup70%"	0.01337	0.0116	0.01641	0.0143
"7152"	2065	"SSP3-7.0 - reference"	0.01337	0.01129	0.01641	0.01391
"7152"	2065	"SSP3-7.0 - reserve"	0.01337	0.01166	0.01641	0.01438
"7152"	2065	"SSP3-7.0 - sans coupe"	0.01337	0.01324	0.01641	0.01632
"7152"	2065	"SSP3-7.0 - sans feu"	0.01337	0.0124	0.01641	0.01524
"7152"	2065	"SSP3-7.0 - sans pert"	0.01337	0.01424	0.01641	0.01755
"7152"	2065	"climat stable - reboisement"	0.01337	0.01187	0.01337	0.01187
"7152"	2065	"climat stable - recup70%"	0.01337	0.01181	0.01337	0.01181
"7152"	2065	"climat stable - reference"	0.01337	0.01172	0.01337	0.01172
"7152"	2065	"climat stable - reserve"	0.01337	0.01166	0.01337	0.01166
"7152"	2065	"climat stable - sans coupe"	0.01337	0.01354	0.01337	0.01354
"7152"	2065	"climat stable - sans feu"	0.01337	0.01246	0.01337	0.01246
"7152"	2065	"climat stable - sans pert"	0.01337	0.01448	0.01337	0.01448
"7152"	2070	"SSP2-4.5 - reboisement"	0.01337	0.01152	0.01489	0.01287
"7152"	2070	"SSP2-4.5 - recup70%"	0.01337	0.01152	0.01489	0.0129
"7152"	2070	"SSP2-4.5 - reference"	0.01337	0.01129	0.01489	0.01261
"7152"	2070	"SSP2-4.5 - reserve"	0.01337	0.0116	0.01489	0.01292
"7152"	2070	"SSP2-4.5 - sans coupe"	0.01337	0.01309	0.01489	0.01464
"7152"	2070	"SSP2-4.5 - sans feu"	0.01337	0.01228	0.01489	0.01372
"7152"	2070	"SSP2-4.5 - sans pert"	0.01337	0.01418	0.01489	0.01581
"7152"	2070	"SSP3-7.0 - reboisement"	0.01337	0.0112	0.01641	0.01378
"7152"	2070	"SSP3-7.0 - recup70%"	0.01337	0.01137	0.01641	0.01403
"7152"	2070	"SSP3-7.0 - reference"	0.01337	0.01105	0.01641	0.01362
"7152"	2070	"SSP3-7.0 - reserve"	0.01337	0.01141	0.01641	0.01409
"7152"	2070	"SSP3-7.0 - sans coupe"	0.01337	0.01304	0.01641	0.01605
"7152"	2070	"SSP3-7.0 - sans feu"	0.01337	0.01228	0.01641	0.01512
"7152"	2070	"SSP3-7.0 - sans pert"	0.01337	0.01415	0.01641	0.01745
"7152"	2070	"climat stable - reboisement"	0.01337	0.01172	0.01337	0.01172
"7152"	2070	"climat stable - recup70%"	0.01337	0.0116	0.01337	0.0116
"7152"	2070	"climat stable - reference"	0.01337	0.0115	0.01337	0.0115
"7152"	2070	"climat stable - reserve"	0.01337	0.01141	0.01337	0.01141
"7152"	2070	"climat stable - sans coupe"	0.01337	0.01328	0.01337	0.01328
"7152"	2070	"climat stable - sans feu"	0.01337	0.01234	0.01337	0.01234
"7152"	2070	"climat stable - sans pert"	0.01337	0.01439	0.01337	0.01439
"7152"	2075	"SSP2-4.5 - reboisement"	0.01337	0.01135	0.0155	0.01321
"7152"	2075	"SSP2-4.5 - recup70%"	0.01337	0.01138	0.0155	0.01322
"7152"	2075	"SSP2-4.5 - reference"	0.01337	0.01109	0.0155	0.01292
"7152"	2075	"SSP2-4.5 - reserve"	0.01337	0.01143	0.0155	0.01327
"7152"	2075	"SSP2-4.5 - sans coupe"	0.01337	0.01284	0.0155	0.01492
"7152"	2075	"SSP2-4.5 - sans feu"	0.01337	0.01214	0.0155	0.01412
"7152"	2075	"SSP2-4.5 - sans pert"	0.01337	0.01401	0.0155	0.01631
"7152"	2075	"SSP3-7.0 - reboisement"	0.01337	0.01114	0.0196	0.0164
"7152"	2075	"SSP3-7.0 - recup70%"	0.01337	0.0112	0.0196	0.01655
"7152"	2075	"SSP3-7.0 - reference"	0.01337	0.01096	0.0196	0.01616
"7152"	2075	"SSP3-7.0 - reserve"	0.01337	0.01128	0.0196	0.0166
"7152"	2075	"SSP3-7.0 - sans coupe"	0.01337	0.01274	0.0196	0.01878
"7152"	2075	"SSP3-7.0 - sans feu"	0.01337	0.01217	0.0196	0.01792
"7152"	2075	"SSP3-7.0 - sans pert"	0.01337	0.01404	0.0196	0.02071
"7152"	2075	"climat stable - reboisement"	0.01337	0.0116	0.01337	0.0116
"7152"	2075	"climat stable - recup70%"	0.01337	0.0115	0.01337	0.0115
"7152"	2075	"climat stable - reference"	0.01337	0.01143	0.01337	0.01143
"7152"	2075	"climat stable - reserve"	0.01337	0.01137	0.01337	0.01137
"7152"	2075	"climat stable - sans coupe"	0.01337	0.01319	0.01337	0.01319
"7152"	2075	"climat stable - sans feu"	0.01337	0.0122	0.01337	0.0122
"7152"	2075	"climat stable - sans pert"	0.01337	0.01426	0.01337	0.01426
"7152"	2080	"SSP2-4.5 - reboisement"	0.01337	0.0112	0.0155	0.01299
"7152"	2080	"SSP2-4.5 - recup70%"	0.01337	0.01116	0.0155	0.01295
"7152"	2080	"SSP2-4.5 - reference"	0.01337	0.01103	0.0155	0.01283
"7152"	2080	"SSP2-4.5 - reserve"	0.01337	0.01125	0.0155	0.0131
"7152"	2080	"SSP2-4.5 - sans coupe"	0.01337	0.01267	0.0155	0.01473
"7152"	2080	"SSP2-4.5 - sans feu"	0.01337	0.01202	0.0155	0.01397
"7152"	2080	"SSP2-4.5 - sans pert"	0.01337	0.01388	0.0155	0.01612
"7152"	2080	"SSP3-7.0 - reboisement"	0.01337	0.01111	0.0196	0.01638
"7152"	2080	"SSP3-7.0 - recup70%"	0.01337	0.01112	0.0196	0.01635
"7152"	2080	"SSP3-7.0 - reference"	0.01337	0.01087	0.0196	0.01602
"7152"	2080	"SSP3-7.0 - reserve"	0.01337	0.0112	0.0196	0.01653
"7152"	2080	"SSP3-7.0 - sans coupe"	0.01337	0.01271	0.0196	0.01872
"7152"	2080	"SSP3-7.0 - sans feu"	0.01337	0.01211	0.0196	0.01783
"7152"	2080	"SSP3-7.0 - sans pert"	0.01337	0.0141	0.0196	0.02076
"7152"	2080	"climat stable - reboisement"	0.01337	0.0115	0.01337	0.0115
"7152"	2080	"climat stable - recup70%"	0.01337	0.01143	0.01337	0.01143
"7152"	2080	"climat stable - reference"	0.01337	0.01122	0.01337	0.01122
"7152"	2080	"climat stable - reserve"	0.01337	0.01126	0.01337	0.01126
"7152"	2080	"climat stable - sans coupe"	0.01337	0.01299	0.01337	0.01299
"7152"	2080	"climat stable - sans feu"	0.01337	0.01204	0.01337	0.01204
"7152"	2080	"climat stable - sans pert"	0.01337	0.01418	0.01337	0.01418
"7152"	2085	"SSP2-4.5 - reboisement"	0.01337	0.01099	0.0155	0.01275
"7152"	2085	"SSP2-4.5 - recup70%"	0.01337	0.01102	0.0155	0.01278
"7152"	2085	"SSP2-4.5 - reference"	0.01337	0.01102	0.0155	0.01281
"7152"	2085	"SSP2-4.5 - reserve"	0.01337	0.01119	0.0155	0.01298
"7152"	2085	"SSP2-4.5 - sans coupe"	0.01337	0.01254	0.0155	0.01457
"7152"	2085	"SSP2-4.5 - sans feu"	0.01337	0.01188	0.0155	0.0138
"7152"	2085	"SSP2-4.5 - sans pert"	0.01337	0.01372	0.0155	0.01594
"7152"	2085	"SSP3-7.0 - reboisement"	0.01337	0.01105	0.0196	0.01628
"7152"	2085	"SSP3-7.0 - recup70%"	0.01337	0.01099	0.0196	0.01614
"7152"	2085	"SSP3-7.0 - reference"	0.01337	0.01084	0.0196	0.01594
"7152"	2085	"SSP3-7.0 - reserve"	0.01337	0.01108	0.0196	0.01632
"7152"	2085	"SSP3-7.0 - sans coupe"	0.01337	0.01267	0.0196	0.01868
"7152"	2085	"SSP3-7.0 - sans feu"	0.01337	0.01202	0.0196	0.01771
"7152"	2085	"SSP3-7.0 - sans pert"	0.01337	0.0141	0.0196	0.02078
"7152"	2085	"climat stable - reboisement"	0.01337	0.01149	0.01337	0.01149
"7152"	2085	"climat stable - recup70%"	0.01337	0.01128	0.01337	0.01128
"7152"	2085	"climat stable - reference"	0.01337	0.01117	0.01337	0.01117
"7152"	2085	"climat stable - reserve"	0.01337	0.01122	0.01337	0.01122
"7152"	2085	"climat stable - sans coupe"	0.01337	0.01286	0.01337	0.01286
"7152"	2085	"climat stable - sans feu"	0.01337	0.0119	0.01337	0.0119
"7152"	2085	"climat stable - sans pert"	0.01337	0.01407	0.01337	0.01407
"7152"	2090	"SSP2-4.5 - reboisement"	0.01337	0.01096	0.0155	0.01272
"7152"	2090	"SSP2-4.5 - recup70%"	0.01337	0.01096	0.0155	0.01272
"7152"	2090	"SSP2-4.5 - reference"	0.01337	0.01094	0.0155	0.01269
"7152"	2090	"SSP2-4.5 - reserve"	0.01337	0.01109	0.0155	0.01286
"7152"	2090	"SSP2-4.5 - sans coupe"	0.01337	0.01257	0.0155	0.01459
"7152"	2090	"SSP2-4.5 - sans feu"	0.01337	0.01178	0.0155	0.01369
"7152"	2090	"SSP2-4.5 - sans pert"	0.01337	0.01363	0.0155	0.01582
"7152"	2090	"SSP3-7.0 - reboisement"	0.01337	0.01108	0.0196	0.01634
"7152"	2090	"SSP3-7.0 - recup70%"	0.01337	0.011	0.0196	0.0162
"7152"	2090	"SSP3-7.0 - reference"	0.01337	0.01093	0.0196	0.01611
"7152"	2090	"SSP3-7.0 - reserve"	0.01337	0.01094	0.0196	0.01612
"7152"	2090	"SSP3-7.0 - sans coupe"	0.01337	0.01258	0.0196	0.01853
"7152"	2090	"SSP3-7.0 - sans feu"	0.01337	0.01198	0.0196	0.01764
"7152"	2090	"SSP3-7.0 - sans pert"	0.01337	0.01415	0.0196	0.02084
"7152"	2090	"climat stable - reboisement"	0.01337	0.01131	0.01337	0.01131
"7152"	2090	"climat stable - recup70%"	0.01337	0.01119	0.01337	0.01119
"7152"	2090	"climat stable - reference"	0.01337	0.01109	0.01337	0.01109
"7152"	2090	"climat stable - reserve"	0.01337	0.01119	0.01337	0.01119
"7152"	2090	"climat stable - sans coupe"	0.01337	0.01271	0.01337	0.01271
"7152"	2090	"climat stable - sans feu"	0.01337	0.01181	0.01337	0.01181
"7152"	2090	"climat stable - sans pert"	0.01337	0.01395	0.01337	0.01395
"7152"	2095	"SSP2-4.5 - reboisement"	0.01337	0.01087	0.0155	0.01263
"7152"	2095	"SSP2-4.5 - recup70%"	0.01337	0.01082	0.0155	0.0126
