"mgmt.unit"	"Année"	"scen"	"age.class"	"area"	"Proportion"
"8666"	2100	"SSP2-4.5 - sans pert"	"C90"	580	0.165
"8666"	2100	"SSP2-4.5 - sans pert"	"OLD"	1996	0.567
"8666"	2100	"SSP3-7.0 - reboisement"	"C10"	761.6	0.216
"8666"	2100	"SSP3-7.0 - reboisement"	"C30"	704.8	0.2
"8666"	2100	"SSP3-7.0 - reboisement"	"C50"	666	0.189
"8666"	2100	"SSP3-7.0 - reboisement"	"C70"	806.8	0.229
"8666"	2100	"SSP3-7.0 - reboisement"	"C90"	159.2	0.045
"8666"	2100	"SSP3-7.0 - reboisement"	"OLD"	421.6	0.12
"8666"	2100	"SSP3-7.0 - recup70%"	"C10"	931.6	0.265
"8666"	2100	"SSP3-7.0 - recup70%"	"C30"	631.2	0.179
"8666"	2100	"SSP3-7.0 - recup70%"	"C50"	668	0.19
"8666"	2100	"SSP3-7.0 - recup70%"	"C70"	690	0.196
"8666"	2100	"SSP3-7.0 - recup70%"	"C90"	157.6	0.045
"8666"	2100	"SSP3-7.0 - recup70%"	"OLD"	441.6	0.125
"8666"	2100	"SSP3-7.0 - reference"	"C10"	1002.4	0.285
"8666"	2100	"SSP3-7.0 - reference"	"C30"	629.2	0.179
"8666"	2100	"SSP3-7.0 - reference"	"C50"	598.4	0.17
"8666"	2100	"SSP3-7.0 - reference"	"C70"	652	0.185
"8666"	2100	"SSP3-7.0 - reference"	"C90"	149.6	0.042
"8666"	2100	"SSP3-7.0 - reference"	"OLD"	488.4	0.139
"8666"	2100	"SSP3-7.0 - reserve"	"C10"	782.4	0.222
"8666"	2100	"SSP3-7.0 - reserve"	"C30"	740.4	0.21
"8666"	2100	"SSP3-7.0 - reserve"	"C50"	635.6	0.181
"8666"	2100	"SSP3-7.0 - reserve"	"C70"	706	0.201
"8666"	2100	"SSP3-7.0 - reserve"	"C90"	198.8	0.056
"8666"	2100	"SSP3-7.0 - reserve"	"OLD"	456.8	0.13
"8666"	2100	"SSP3-7.0 - sans coupe"	"C10"	466.4	0.132
"8666"	2100	"SSP3-7.0 - sans coupe"	"C30"	635.2	0.18
"8666"	2100	"SSP3-7.0 - sans coupe"	"C50"	430.8	0.122
"8666"	2100	"SSP3-7.0 - sans coupe"	"C70"	598	0.17
"8666"	2100	"SSP3-7.0 - sans coupe"	"C90"	312.8	0.089
"8666"	2100	"SSP3-7.0 - sans coupe"	"OLD"	1076.8	0.306
"8666"	2100	"SSP3-7.0 - sans feu"	"C10"	440	0.125
"8666"	2100	"SSP3-7.0 - sans feu"	"C30"	292.4	0.083
"8666"	2100	"SSP3-7.0 - sans feu"	"C50"	439.6	0.125
"8666"	2100	"SSP3-7.0 - sans feu"	"C70"	1045.6	0.297
"8666"	2100	"SSP3-7.0 - sans feu"	"C90"	355.6	0.101
"8666"	2100	"SSP3-7.0 - sans feu"	"OLD"	946.8	0.269
"8666"	2100	"SSP3-7.0 - sans pert"	"C50"	137.6	0.039
"8666"	2100	"SSP3-7.0 - sans pert"	"C70"	806.4	0.229
"8666"	2100	"SSP3-7.0 - sans pert"	"C90"	580	0.165
"8666"	2100	"SSP3-7.0 - sans pert"	"OLD"	1996	0.567
"8666"	2100	"climat stable - reboisement"	"C10"	829.2	0.236
"8666"	2100	"climat stable - reboisement"	"C30"	603.6	0.171
"8666"	2100	"climat stable - reboisement"	"C50"	562.4	0.16
"8666"	2100	"climat stable - reboisement"	"C70"	789.6	0.224
"8666"	2100	"climat stable - reboisement"	"C90"	168.4	0.048
"8666"	2100	"climat stable - reboisement"	"OLD"	566.8	0.161
"8666"	2100	"climat stable - recup70%"	"C10"	784.8	0.223
"8666"	2100	"climat stable - recup70%"	"C30"	503.6	0.143
"8666"	2100	"climat stable - recup70%"	"C50"	680	0.193
"8666"	2100	"climat stable - recup70%"	"C70"	844.8	0.24
"8666"	2100	"climat stable - recup70%"	"C90"	194.8	0.055
"8666"	2100	"climat stable - recup70%"	"OLD"	512	0.145
"8666"	2100	"climat stable - reference"	"C10"	884	0.251
"8666"	2100	"climat stable - reference"	"C30"	600.4	0.171
"8666"	2100	"climat stable - reference"	"C50"	557.6	0.158
"8666"	2100	"climat stable - reference"	"C70"	778	0.221
"8666"	2100	"climat stable - reference"	"C90"	191.2	0.054
"8666"	2100	"climat stable - reference"	"OLD"	508.8	0.145
"8666"	2100	"climat stable - reserve"	"C10"	727.6	0.207
"8666"	2100	"climat stable - reserve"	"C30"	545.2	0.155
"8666"	2100	"climat stable - reserve"	"C50"	512	0.145
"8666"	2100	"climat stable - reserve"	"C70"	858.4	0.244
"8666"	2100	"climat stable - reserve"	"C90"	281.6	0.08
"8666"	2100	"climat stable - reserve"	"OLD"	595.2	0.169
"8666"	2100	"climat stable - sans coupe"	"C10"	557.2	0.158
"8666"	2100	"climat stable - sans coupe"	"C30"	396.8	0.113
"8666"	2100	"climat stable - sans coupe"	"C50"	428	0.122
"8666"	2100	"climat stable - sans coupe"	"C70"	748.8	0.213
"8666"	2100	"climat stable - sans coupe"	"C90"	300	0.085
"8666"	2100	"climat stable - sans coupe"	"OLD"	1089.2	0.309
"8666"	2100	"climat stable - sans feu"	"C10"	426.4	0.121
"8666"	2100	"climat stable - sans feu"	"C30"	287.2	0.082
"8666"	2100	"climat stable - sans feu"	"C50"	437.2	0.124
"8666"	2100	"climat stable - sans feu"	"C70"	1073.2	0.305
"8666"	2100	"climat stable - sans feu"	"C90"	356.8	0.101
"8666"	2100	"climat stable - sans feu"	"OLD"	939.2	0.267
"8666"	2100	"climat stable - sans pert"	"C50"	147.2	0.042
"8666"	2100	"climat stable - sans pert"	"C70"	796.8	0.226
"8666"	2100	"climat stable - sans pert"	"C90"	580	0.165
"8666"	2100	"climat stable - sans pert"	"OLD"	1996	0.567
"8751"	2020	"SSP2-4.5 - reboisement"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - reboisement"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - reboisement"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - reboisement"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - reboisement"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - reboisement"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - recup70%"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - recup70%"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - recup70%"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - recup70%"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - recup70%"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - recup70%"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - reference"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - reference"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - reference"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - reference"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - reference"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - reference"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - reserve"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - reserve"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - reserve"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - reserve"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - reserve"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - reserve"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - sans coupe"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - sans coupe"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - sans coupe"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - sans coupe"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - sans coupe"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - sans coupe"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - sans feu"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - sans feu"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - sans feu"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - sans feu"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - sans feu"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - sans feu"	"OLD"	700	0.168
"8751"	2020	"SSP2-4.5 - sans pert"	"C10"	564	0.135
"8751"	2020	"SSP2-4.5 - sans pert"	"C30"	1096	0.263
"8751"	2020	"SSP2-4.5 - sans pert"	"C50"	976	0.234
"8751"	2020	"SSP2-4.5 - sans pert"	"C70"	416	0.1
"8751"	2020	"SSP2-4.5 - sans pert"	"C90"	416	0.1
"8751"	2020	"SSP2-4.5 - sans pert"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - reboisement"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - reboisement"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - reboisement"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - reboisement"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - reboisement"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - reboisement"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - recup70%"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - recup70%"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - recup70%"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - recup70%"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - recup70%"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - recup70%"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - reference"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - reference"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - reference"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - reference"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - reference"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - reference"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - reserve"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - reserve"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - reserve"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - reserve"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - reserve"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - reserve"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - sans coupe"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - sans coupe"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - sans coupe"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - sans coupe"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - sans coupe"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - sans coupe"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - sans feu"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - sans feu"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - sans feu"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - sans feu"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - sans feu"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - sans feu"	"OLD"	700	0.168
"8751"	2020	"SSP3-7.0 - sans pert"	"C10"	564	0.135
"8751"	2020	"SSP3-7.0 - sans pert"	"C30"	1096	0.263
"8751"	2020	"SSP3-7.0 - sans pert"	"C50"	976	0.234
"8751"	2020	"SSP3-7.0 - sans pert"	"C70"	416	0.1
"8751"	2020	"SSP3-7.0 - sans pert"	"C90"	416	0.1
"8751"	2020	"SSP3-7.0 - sans pert"	"OLD"	700	0.168
"8751"	2020	"climat stable - reboisement"	"C10"	564	0.135
"8751"	2020	"climat stable - reboisement"	"C30"	1096	0.263
"8751"	2020	"climat stable - reboisement"	"C50"	976	0.234
"8751"	2020	"climat stable - reboisement"	"C70"	416	0.1
"8751"	2020	"climat stable - reboisement"	"C90"	416	0.1
"8751"	2020	"climat stable - reboisement"	"OLD"	700	0.168
"8751"	2020	"climat stable - recup70%"	"C10"	564	0.135
"8751"	2020	"climat stable - recup70%"	"C30"	1096	0.263
"8751"	2020	"climat stable - recup70%"	"C50"	976	0.234
"8751"	2020	"climat stable - recup70%"	"C70"	416	0.1
"8751"	2020	"climat stable - recup70%"	"C90"	416	0.1
"8751"	2020	"climat stable - recup70%"	"OLD"	700	0.168
"8751"	2020	"climat stable - reference"	"C10"	564	0.135
"8751"	2020	"climat stable - reference"	"C30"	1096	0.263
"8751"	2020	"climat stable - reference"	"C50"	976	0.234
"8751"	2020	"climat stable - reference"	"C70"	416	0.1
"8751"	2020	"climat stable - reference"	"C90"	416	0.1
"8751"	2020	"climat stable - reference"	"OLD"	700	0.168
"8751"	2020	"climat stable - reserve"	"C10"	564	0.135
"8751"	2020	"climat stable - reserve"	"C30"	1096	0.263
"8751"	2020	"climat stable - reserve"	"C50"	976	0.234
"8751"	2020	"climat stable - reserve"	"C70"	416	0.1
"8751"	2020	"climat stable - reserve"	"C90"	416	0.1
"8751"	2020	"climat stable - reserve"	"OLD"	700	0.168
"8751"	2020	"climat stable - sans coupe"	"C10"	564	0.135
"8751"	2020	"climat stable - sans coupe"	"C30"	1096	0.263
"8751"	2020	"climat stable - sans coupe"	"C50"	976	0.234
"8751"	2020	"climat stable - sans coupe"	"C70"	416	0.1
"8751"	2020	"climat stable - sans coupe"	"C90"	416	0.1
"8751"	2020	"climat stable - sans coupe"	"OLD"	700	0.168
"8751"	2020	"climat stable - sans feu"	"C10"	564	0.135
"8751"	2020	"climat stable - sans feu"	"C30"	1096	0.263
"8751"	2020	"climat stable - sans feu"	"C50"	976	0.234
"8751"	2020	"climat stable - sans feu"	"C70"	416	0.1
"8751"	2020	"climat stable - sans feu"	"C90"	416	0.1
"8751"	2020	"climat stable - sans feu"	"OLD"	700	0.168
"8751"	2020	"climat stable - sans pert"	"C10"	564	0.135
"8751"	2020	"climat stable - sans pert"	"C30"	1096	0.263
"8751"	2020	"climat stable - sans pert"	"C50"	976	0.234
"8751"	2020	"climat stable - sans pert"	"C70"	416	0.1
"8751"	2020	"climat stable - sans pert"	"C90"	416	0.1
"8751"	2020	"climat stable - sans pert"	"OLD"	700	0.168
"8751"	2025	"SSP2-4.5 - reboisement"	"C10"	1762.4	0.423
"8751"	2025	"SSP2-4.5 - reboisement"	"C30"	578	0.139
"8751"	2025	"SSP2-4.5 - reboisement"	"C50"	986.4	0.237
"8751"	2025	"SSP2-4.5 - reboisement"	"C70"	184.4	0.044
"8751"	2025	"SSP2-4.5 - reboisement"	"C90"	262.4	0.063
"8751"	2025	"SSP2-4.5 - reboisement"	"OLD"	394.4	0.095
"8751"	2025	"SSP2-4.5 - recup70%"	"C10"	1709.2	0.41
"8751"	2025	"SSP2-4.5 - recup70%"	"C30"	578	0.139
"8751"	2025	"SSP2-4.5 - recup70%"	"C50"	986.8	0.237
"8751"	2025	"SSP2-4.5 - recup70%"	"C70"	185.2	0.044
"8751"	2025	"SSP2-4.5 - recup70%"	"C90"	290.4	0.07
"8751"	2025	"SSP2-4.5 - recup70%"	"OLD"	418.4	0.1
"8751"	2025	"SSP2-4.5 - reference"	"C10"	1763.2	0.423
"8751"	2025	"SSP2-4.5 - reference"	"C30"	580.4	0.139
"8751"	2025	"SSP2-4.5 - reference"	"C50"	984	0.236
"8751"	2025	"SSP2-4.5 - reference"	"C70"	181.2	0.043
"8751"	2025	"SSP2-4.5 - reference"	"C90"	264.8	0.064
"8751"	2025	"SSP2-4.5 - reference"	"OLD"	394.4	0.095
"8751"	2025	"SSP2-4.5 - reserve"	"C10"	1762.8	0.423
"8751"	2025	"SSP2-4.5 - reserve"	"C30"	577.6	0.139
"8751"	2025	"SSP2-4.5 - reserve"	"C50"	987.2	0.237
"8751"	2025	"SSP2-4.5 - reserve"	"C70"	183.2	0.044
"8751"	2025	"SSP2-4.5 - reserve"	"C90"	266	0.064
"8751"	2025	"SSP2-4.5 - reserve"	"OLD"	391.2	0.094
"8751"	2025	"SSP2-4.5 - sans coupe"	"C10"	1604	0.385
"8751"	2025	"SSP2-4.5 - sans coupe"	"C30"	572	0.137
"8751"	2025	"SSP2-4.5 - sans coupe"	"C50"	988	0.237
"8751"	2025	"SSP2-4.5 - sans coupe"	"C70"	196	0.047
"8751"	2025	"SSP2-4.5 - sans coupe"	"C90"	320	0.077
"8751"	2025	"SSP2-4.5 - sans coupe"	"OLD"	488	0.117
"8751"	2025	"SSP2-4.5 - sans feu"	"C10"	1762.8	0.423
"8751"	2025	"SSP2-4.5 - sans feu"	"C30"	579.6	0.139
"8751"	2025	"SSP2-4.5 - sans feu"	"C50"	986.8	0.237
"8751"	2025	"SSP2-4.5 - sans feu"	"C70"	185.6	0.045
"8751"	2025	"SSP2-4.5 - sans feu"	"C90"	257.2	0.062
"8751"	2025	"SSP2-4.5 - sans feu"	"OLD"	396	0.095
"8751"	2025	"SSP2-4.5 - sans pert"	"C10"	1604	0.385
"8751"	2025	"SSP2-4.5 - sans pert"	"C30"	572	0.137
"8751"	2025	"SSP2-4.5 - sans pert"	"C50"	988	0.237
"8751"	2025	"SSP2-4.5 - sans pert"	"C70"	196	0.047
"8751"	2025	"SSP2-4.5 - sans pert"	"C90"	320	0.077
"8751"	2025	"SSP2-4.5 - sans pert"	"OLD"	488	0.117
"8751"	2025	"SSP3-7.0 - reboisement"	"C10"	1763.2	0.423
"8751"	2025	"SSP3-7.0 - reboisement"	"C30"	578.8	0.139
"8751"	2025	"SSP3-7.0 - reboisement"	"C50"	985.6	0.236
"8751"	2025	"SSP3-7.0 - reboisement"	"C70"	180.4	0.043
"8751"	2025	"SSP3-7.0 - reboisement"	"C90"	264.4	0.063
"8751"	2025	"SSP3-7.0 - reboisement"	"OLD"	395.6	0.095
"8751"	2025	"SSP3-7.0 - recup70%"	"C10"	1708.4	0.41
"8751"	2025	"SSP3-7.0 - recup70%"	"C30"	578.8	0.139
"8751"	2025	"SSP3-7.0 - recup70%"	"C50"	987.2	0.237
"8751"	2025	"SSP3-7.0 - recup70%"	"C70"	185.6	0.045
"8751"	2025	"SSP3-7.0 - recup70%"	"C90"	282.8	0.068
"8751"	2025	"SSP3-7.0 - recup70%"	"OLD"	425.2	0.102
"8751"	2025	"SSP3-7.0 - reference"	"C10"	1762	0.423
"8751"	2025	"SSP3-7.0 - reference"	"C30"	579.6	0.139
"8751"	2025	"SSP3-7.0 - reference"	"C50"	987.2	0.237
"8751"	2025	"SSP3-7.0 - reference"	"C70"	181.2	0.043
"8751"	2025	"SSP3-7.0 - reference"	"C90"	262.4	0.063
"8751"	2025	"SSP3-7.0 - reference"	"OLD"	395.6	0.095
"8751"	2025	"SSP3-7.0 - reserve"	"C10"	1762	0.423
"8751"	2025	"SSP3-7.0 - reserve"	"C30"	578.8	0.139
"8751"	2025	"SSP3-7.0 - reserve"	"C50"	984.8	0.236
"8751"	2025	"SSP3-7.0 - reserve"	"C70"	185.2	0.044
"8751"	2025	"SSP3-7.0 - reserve"	"C90"	262.4	0.063
"8751"	2025	"SSP3-7.0 - reserve"	"OLD"	394.8	0.095
"8751"	2025	"SSP3-7.0 - sans coupe"	"C10"	1604	0.385
"8751"	2025	"SSP3-7.0 - sans coupe"	"C30"	572	0.137
"8751"	2025	"SSP3-7.0 - sans coupe"	"C50"	988	0.237
"8751"	2025	"SSP3-7.0 - sans coupe"	"C70"	196	0.047
"8751"	2025	"SSP3-7.0 - sans coupe"	"C90"	320	0.077
"8751"	2025	"SSP3-7.0 - sans coupe"	"OLD"	488	0.117
"8751"	2025	"SSP3-7.0 - sans feu"	"C10"	1763.2	0.423
"8751"	2025	"SSP3-7.0 - sans feu"	"C30"	578.4	0.139
"8751"	2025	"SSP3-7.0 - sans feu"	"C50"	987.6	0.237
"8751"	2025	"SSP3-7.0 - sans feu"	"C70"	182	0.044
"8751"	2025	"SSP3-7.0 - sans feu"	"C90"	262.8	0.063
"8751"	2025	"SSP3-7.0 - sans feu"	"OLD"	394	0.095
"8751"	2025	"SSP3-7.0 - sans pert"	"C10"	1604	0.385
"8751"	2025	"SSP3-7.0 - sans pert"	"C30"	572	0.137
"8751"	2025	"SSP3-7.0 - sans pert"	"C50"	988	0.237
"8751"	2025	"SSP3-7.0 - sans pert"	"C70"	196	0.047
"8751"	2025	"SSP3-7.0 - sans pert"	"C90"	320	0.077
"8751"	2025	"SSP3-7.0 - sans pert"	"OLD"	488	0.117
"8751"	2025	"climat stable - reboisement"	"C10"	1760.4	0.422
"8751"	2025	"climat stable - reboisement"	"C30"	579.6	0.139
"8751"	2025	"climat stable - reboisement"	"C50"	987.2	0.237
"8751"	2025	"climat stable - reboisement"	"C70"	178.8	0.043
"8751"	2025	"climat stable - reboisement"	"C90"	262.8	0.063
"8751"	2025	"climat stable - reboisement"	"OLD"	399.2	0.096
"8751"	2025	"climat stable - recup70%"	"C10"	1708.8	0.41
"8751"	2025	"climat stable - recup70%"	"C30"	580.8	0.139
"8751"	2025	"climat stable - recup70%"	"C50"	986	0.237
"8751"	2025	"climat stable - recup70%"	"C70"	185.2	0.044
"8751"	2025	"climat stable - recup70%"	"C90"	283.6	0.068
"8751"	2025	"climat stable - recup70%"	"OLD"	423.6	0.102
"8751"	2025	"climat stable - reference"	"C10"	1762.8	0.423
"8751"	2025	"climat stable - reference"	"C30"	576.8	0.138
"8751"	2025	"climat stable - reference"	"C50"	987.6	0.237
"8751"	2025	"climat stable - reference"	"C70"	180.4	0.043
"8751"	2025	"climat stable - reference"	"C90"	262	0.063
"8751"	2025	"climat stable - reference"	"OLD"	398.4	0.096
"8751"	2025	"climat stable - reserve"	"C10"	1762.4	0.423
"8751"	2025	"climat stable - reserve"	"C30"	578.8	0.139
"8751"	2025	"climat stable - reserve"	"C50"	986.8	0.237
"8751"	2025	"climat stable - reserve"	"C70"	182.4	0.044
"8751"	2025	"climat stable - reserve"	"C90"	259.2	0.062
"8751"	2025	"climat stable - reserve"	"OLD"	398.4	0.096
"8751"	2025	"climat stable - sans coupe"	"C10"	1604	0.385
"8751"	2025	"climat stable - sans coupe"	"C30"	572	0.137
"8751"	2025	"climat stable - sans coupe"	"C50"	988	0.237
"8751"	2025	"climat stable - sans coupe"	"C70"	196	0.047
"8751"	2025	"climat stable - sans coupe"	"C90"	320	0.077
"8751"	2025	"climat stable - sans coupe"	"OLD"	488	0.117
"8751"	2025	"climat stable - sans feu"	"C10"	1762.4	0.423
"8751"	2025	"climat stable - sans feu"	"C30"	579.2	0.139
"8751"	2025	"climat stable - sans feu"	"C50"	986.4	0.237
"8751"	2025	"climat stable - sans feu"	"C70"	184.4	0.044
"8751"	2025	"climat stable - sans feu"	"C90"	262.8	0.063
"8751"	2025	"climat stable - sans feu"	"OLD"	392.8	0.094
"8751"	2025	"climat stable - sans pert"	"C10"	1604	0.385
"8751"	2025	"climat stable - sans pert"	"C30"	572	0.137
"8751"	2025	"climat stable - sans pert"	"C50"	988	0.237
"8751"	2025	"climat stable - sans pert"	"C70"	196	0.047
"8751"	2025	"climat stable - sans pert"	"C90"	320	0.077
"8751"	2025	"climat stable - sans pert"	"OLD"	488	0.117
"8751"	2030	"SSP2-4.5 - reboisement"	"C10"	1860.4	0.446
"8751"	2030	"SSP2-4.5 - reboisement"	"C30"	516.8	0.124
"8751"	2030	"SSP2-4.5 - reboisement"	"C50"	1051.6	0.252
"8751"	2030	"SSP2-4.5 - reboisement"	"C70"	148	0.036
"8751"	2030	"SSP2-4.5 - reboisement"	"C90"	227.6	0.055
"8751"	2030	"SSP2-4.5 - reboisement"	"OLD"	363.6	0.087
"8751"	2030	"SSP2-4.5 - recup70%"	"C10"	1835.6	0.44
"8751"	2030	"SSP2-4.5 - recup70%"	"C30"	514	0.123
"8751"	2030	"SSP2-4.5 - recup70%"	"C50"	1042.4	0.25
"8751"	2030	"SSP2-4.5 - recup70%"	"C70"	140	0.034
"8751"	2030	"SSP2-4.5 - recup70%"	"C90"	236	0.057
"8751"	2030	"SSP2-4.5 - recup70%"	"OLD"	400	0.096
"8751"	2030	"SSP2-4.5 - reference"	"C10"	1845.6	0.443
"8751"	2030	"SSP2-4.5 - reference"	"C30"	522.4	0.125
"8751"	2030	"SSP2-4.5 - reference"	"C50"	1064	0.255
"8751"	2030	"SSP2-4.5 - reference"	"C70"	141.2	0.034
"8751"	2030	"SSP2-4.5 - reference"	"C90"	230	0.055
"8751"	2030	"SSP2-4.5 - reference"	"OLD"	364.8	0.088
"8751"	2030	"SSP2-4.5 - reserve"	"C10"	1861.2	0.447
"8751"	2030	"SSP2-4.5 - reserve"	"C30"	512	0.123
"8751"	2030	"SSP2-4.5 - reserve"	"C50"	1037.6	0.249
"8751"	2030	"SSP2-4.5 - reserve"	"C70"	146.8	0.035
"8751"	2030	"SSP2-4.5 - reserve"	"C90"	234	0.056
"8751"	2030	"SSP2-4.5 - reserve"	"OLD"	376.4	0.09
"8751"	2030	"SSP2-4.5 - sans coupe"	"C10"	1703.6	0.409
"8751"	2030	"SSP2-4.5 - sans coupe"	"C30"	491.2	0.118
"8751"	2030	"SSP2-4.5 - sans coupe"	"C50"	982.8	0.236
"8751"	2030	"SSP2-4.5 - sans coupe"	"C70"	159.6	0.038
"8751"	2030	"SSP2-4.5 - sans coupe"	"C90"	289.6	0.069
"8751"	2030	"SSP2-4.5 - sans coupe"	"OLD"	541.2	0.13
"8751"	2030	"SSP2-4.5 - sans feu"	"C10"	1814.8	0.435
"8751"	2030	"SSP2-4.5 - sans feu"	"C30"	526.8	0.126
"8751"	2030	"SSP2-4.5 - sans feu"	"C50"	1075.6	0.258
"8751"	2030	"SSP2-4.5 - sans feu"	"C70"	142.4	0.034
"8751"	2030	"SSP2-4.5 - sans feu"	"C90"	234.8	0.056
"8751"	2030	"SSP2-4.5 - sans feu"	"OLD"	373.6	0.09
"8751"	2030	"SSP2-4.5 - sans pert"	"C10"	1528	0.367
"8751"	2030	"SSP2-4.5 - sans pert"	"C30"	516	0.124
"8751"	2030	"SSP2-4.5 - sans pert"	"C50"	1080	0.259
"8751"	2030	"SSP2-4.5 - sans pert"	"C70"	172	0.041
"8751"	2030	"SSP2-4.5 - sans pert"	"C90"	296	0.071
"8751"	2030	"SSP2-4.5 - sans pert"	"OLD"	576	0.138
"8751"	2030	"SSP3-7.0 - reboisement"	"C10"	1834.8	0.44
"8751"	2030	"SSP3-7.0 - reboisement"	"C30"	522.4	0.125
"8751"	2030	"SSP3-7.0 - reboisement"	"C50"	1062.4	0.255
"8751"	2030	"SSP3-7.0 - reboisement"	"C70"	146.4	0.035
"8751"	2030	"SSP3-7.0 - reboisement"	"C90"	228	0.055
"8751"	2030	"SSP3-7.0 - reboisement"	"OLD"	374	0.09
"8751"	2030	"SSP3-7.0 - recup70%"	"C10"	1797.6	0.431
"8751"	2030	"SSP3-7.0 - recup70%"	"C30"	520.8	0.125
"8751"	2030	"SSP3-7.0 - recup70%"	"C50"	1062.4	0.255
"8751"	2030	"SSP3-7.0 - recup70%"	"C70"	150.4	0.036
"8751"	2030	"SSP3-7.0 - recup70%"	"C90"	229.2	0.055
"8751"	2030	"SSP3-7.0 - recup70%"	"OLD"	407.6	0.098
"8751"	2030	"SSP3-7.0 - reference"	"C10"	1868	0.448
"8751"	2030	"SSP3-7.0 - reference"	"C30"	521.6	0.125
"8751"	2030	"SSP3-7.0 - reference"	"C50"	1042	0.25
"8751"	2030	"SSP3-7.0 - reference"	"C70"	142.4	0.034
"8751"	2030	"SSP3-7.0 - reference"	"C90"	225.6	0.054
"8751"	2030	"SSP3-7.0 - reference"	"OLD"	368.4	0.088
