"mgmt.unit"	"Année"	"scen"	"ssp"	"bonif"	"spp"	"area"	"Proportion"
"8666"	2080	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	434.4	0.123
"8666"	2080	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2866.8	0.814
"8666"	2080	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	517.2	0.147
"8666"	2080	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	136	0.039
"8666"	2080	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2405.6	0.683
"8666"	2080	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	817.6	0.232
"8666"	2080	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	296.8	0.084
"8666"	2080	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2357.6	0.67
"8666"	2080	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	832	0.236
"8666"	2080	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	330.4	0.094
"8666"	2080	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2388.8	0.679
"8666"	2080	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	800	0.227
"8666"	2080	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	331.2	0.094
"8666"	2080	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2400	0.682
"8666"	2080	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	800.8	0.228
"8666"	2080	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	319.2	0.091
"8666"	2080	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2721.6	0.773
"8666"	2080	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	712.4	0.202
"8666"	2080	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	86	0.024
"8666"	2080	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2432	0.691
"8666"	2080	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	658	0.187
"8666"	2080	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	430	0.122
"8666"	2080	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2886.4	0.82
"8666"	2080	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	497.6	0.141
"8666"	2080	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	136	0.039
"8666"	2085	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2286.4	0.65
"8666"	2085	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	948.8	0.27
"8666"	2085	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	284.8	0.081
"8666"	2085	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2250	0.639
"8666"	2085	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	948.8	0.27
"8666"	2085	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	321.2	0.091
"8666"	2085	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2290.8	0.651
"8666"	2085	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	920.8	0.262
"8666"	2085	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	308.4	0.088
"8666"	2085	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2264.8	0.643
"8666"	2085	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	921.6	0.262
"8666"	2085	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	333.6	0.095
"8666"	2085	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2655.6	0.754
"8666"	2085	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	773.6	0.22
"8666"	2085	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	90.8	0.026
"8666"	2085	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2358.8	0.67
"8666"	2085	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	707.2	0.201
"8666"	2085	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	454	0.129
"8666"	2085	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2869.2	0.815
"8666"	2085	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	514.8	0.146
"8666"	2085	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	136	0.039
"8666"	2085	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2226	0.632
"8666"	2085	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1013.2	0.288
"8666"	2085	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	280.8	0.08
"8666"	2085	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2194.8	0.624
"8666"	2085	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1015.6	0.289
"8666"	2085	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	309.6	0.088
"8666"	2085	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2229.6	0.633
"8666"	2085	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	986.4	0.28
"8666"	2085	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	304	0.086
"8666"	2085	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	2256.8	0.641
"8666"	2085	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	993.6	0.282
"8666"	2085	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	269.6	0.077
"8666"	2085	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	2601.2	0.739
"8666"	2085	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	831.2	0.236
"8666"	2085	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	87.6	0.025
"8666"	2085	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2369.6	0.673
"8666"	2085	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	695.2	0.198
"8666"	2085	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	455.2	0.129
"8666"	2085	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2861.2	0.813
"8666"	2085	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	522.8	0.149
"8666"	2085	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	136	0.039
"8666"	2085	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2366.8	0.672
"8666"	2085	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	863.2	0.245
"8666"	2085	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	290	0.082
"8666"	2085	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2315.2	0.658
"8666"	2085	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	866.8	0.246
"8666"	2085	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	338	0.096
"8666"	2085	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2347.2	0.667
"8666"	2085	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	838.8	0.238
"8666"	2085	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	334	0.095
"8666"	2085	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2364.4	0.672
"8666"	2085	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	841.6	0.239
"8666"	2085	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	314	0.089
"8666"	2085	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2692.4	0.765
"8666"	2085	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	749.6	0.213
"8666"	2085	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	78	0.022
"8666"	2085	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2385.2	0.678
"8666"	2085	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	683.6	0.194
"8666"	2085	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	451.2	0.128
"8666"	2085	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2885.6	0.82
"8666"	2085	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	498.4	0.142
"8666"	2085	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	136	0.039
"8666"	2090	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2237.6	0.636
"8666"	2090	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1012.8	0.288
"8666"	2090	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	269.6	0.077
"8666"	2090	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2199.6	0.625
"8666"	2090	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	989.2	0.281
"8666"	2090	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	331.2	0.094
"8666"	2090	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2236.4	0.635
"8666"	2090	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	974.4	0.277
"8666"	2090	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	309.2	0.088
"8666"	2090	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2236.4	0.635
"8666"	2090	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	946.8	0.269
"8666"	2090	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	336.8	0.096
"8666"	2090	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2630.8	0.747
"8666"	2090	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	805.6	0.229
"8666"	2090	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	83.6	0.024
"8666"	2090	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2311.6	0.657
"8666"	2090	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	736.8	0.209
"8666"	2090	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	471.6	0.134
"8666"	2090	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2868	0.815
"8666"	2090	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	517.6	0.147
"8666"	2090	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	134.4	0.038
"8666"	2090	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2178	0.619
"8666"	2090	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1058.8	0.301
"8666"	2090	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	283.2	0.08
"8666"	2090	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2157.2	0.613
"8666"	2090	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1044.8	0.297
"8666"	2090	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	318	0.09
"8666"	2090	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2178	0.619
"8666"	2090	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1036.4	0.294
"8666"	2090	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	305.6	0.087
"8666"	2090	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	2216	0.63
"8666"	2090	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	1038.4	0.295
"8666"	2090	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	265.6	0.075
"8666"	2090	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	2586.8	0.735
"8666"	2090	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	849.2	0.241
"8666"	2090	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	84	0.024
"8666"	2090	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2319.6	0.659
"8666"	2090	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	725.6	0.206
"8666"	2090	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	474.8	0.135
"8666"	2090	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2859.6	0.812
"8666"	2090	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	526.4	0.15
"8666"	2090	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	134	0.038
"8666"	2090	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2327.2	0.661
"8666"	2090	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	894	0.254
"8666"	2090	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	298.8	0.085
"8666"	2090	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2270.4	0.645
"8666"	2090	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	901.6	0.256
"8666"	2090	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	348	0.099
"8666"	2090	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2307.6	0.656
"8666"	2090	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	866.8	0.246
"8666"	2090	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	345.6	0.098
"8666"	2090	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2336.8	0.664
"8666"	2090	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	871.2	0.248
"8666"	2090	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	312	0.089
"8666"	2090	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2676	0.76
"8666"	2090	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	769.6	0.219
"8666"	2090	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	74.4	0.021
"8666"	2090	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2336.8	0.664
"8666"	2090	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	711.6	0.202
"8666"	2090	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	471.6	0.134
"8666"	2090	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2882.8	0.819
"8666"	2090	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	502.4	0.143
"8666"	2090	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	134.8	0.038
"8666"	2095	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2182.8	0.62
"8666"	2095	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1063.6	0.302
"8666"	2095	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	273.6	0.078
"8666"	2095	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2159.2	0.613
"8666"	2095	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1026.8	0.292
"8666"	2095	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	334	0.095
"8666"	2095	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2183.2	0.62
"8666"	2095	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1022.4	0.29
"8666"	2095	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	314.4	0.089
"8666"	2095	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2192.8	0.623
"8666"	2095	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	996	0.283
"8666"	2095	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	331.2	0.094
"8666"	2095	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2594.8	0.737
"8666"	2095	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	848.8	0.241
"8666"	2095	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	76.4	0.022
"8666"	2095	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2274.8	0.646
"8666"	2095	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	756.4	0.215
"8666"	2095	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	488.8	0.139
"8666"	2095	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2870.4	0.815
"8666"	2095	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	522	0.148
"8666"	2095	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	127.6	0.036
"8666"	2095	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2143.2	0.609
"8666"	2095	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1080.4	0.307
"8666"	2095	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	296.4	0.084
"8666"	2095	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2102.4	0.597
"8666"	2095	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1102.4	0.313
"8666"	2095	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	315.2	0.09
"8666"	2095	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2128	0.605
"8666"	2095	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1091.6	0.31
"8666"	2095	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	300.4	0.085
"8666"	2095	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	2184.4	0.621
"8666"	2095	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	1063.2	0.302
"8666"	2095	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	272.4	0.077
"8666"	2095	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	2572.8	0.731
"8666"	2095	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	869.2	0.247
"8666"	2095	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	78	0.022
"8666"	2095	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2269.2	0.645
"8666"	2095	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	752.8	0.214
"8666"	2095	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	498	0.141
"8666"	2095	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2857.2	0.812
"8666"	2095	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	536.4	0.152
"8666"	2095	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	126.4	0.036
"8666"	2095	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2293.2	0.651
"8666"	2095	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	916.4	0.26
"8666"	2095	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	310.4	0.088
"8666"	2095	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2240.8	0.637
"8666"	2095	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	922.4	0.262
"8666"	2095	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	356.8	0.101
"8666"	2095	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2275.2	0.646
"8666"	2095	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	894.4	0.254
"8666"	2095	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	350.4	0.1
"8666"	2095	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2308.8	0.656
"8666"	2095	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	894.8	0.254
"8666"	2095	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	316.4	0.09
"8666"	2095	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2671.6	0.759
"8666"	2095	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	776.8	0.221
"8666"	2095	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	71.6	0.02
"8666"	2095	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2306.4	0.655
"8666"	2095	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	728	0.207
"8666"	2095	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	485.6	0.138
"8666"	2095	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2884.4	0.819
"8666"	2095	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	503.2	0.143
"8666"	2095	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	132.4	0.038
"8666"	2100	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2145.6	0.61
"8666"	2100	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1083.6	0.308
"8666"	2100	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	290.8	0.083
"8666"	2100	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2125.6	0.604
"8666"	2100	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1045.2	0.297
"8666"	2100	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	349.2	0.099
"8666"	2100	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2145.2	0.609
"8666"	2100	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1042.8	0.296
"8666"	2100	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	332	0.094
"8666"	2100	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2160.8	0.614
"8666"	2100	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1038.4	0.295
"8666"	2100	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	320.8	0.091
"8666"	2100	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2535.6	0.72
"8666"	2100	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	932.4	0.265
"8666"	2100	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	52	0.015
"8666"	2100	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2234	0.635
"8666"	2100	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	774.8	0.22
"8666"	2100	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	511.2	0.145
"8666"	2100	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2876	0.817
"8666"	2100	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	536.8	0.152
"8666"	2100	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	107.2	0.03
"8666"	2100	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2094.4	0.595
"8666"	2100	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1109.6	0.315
"8666"	2100	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	316	0.09
"8666"	2100	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2065.2	0.587
"8666"	2100	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1123.2	0.319
"8666"	2100	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	331.6	0.094
"8666"	2100	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2074.8	0.589
"8666"	2100	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1149.2	0.326
