"Année"	"mgmt.unit"	"scen"	"Bois marchand"	"Bois autre"	"Feuillage"	"Racines grossières"	"Racines fines"	"Bois mort"	"très rapide"	"rapide"	"moyenne"	"lente aérien"	"Produits du bois"	"Atmosphère décomposition"	"Atmosphère perturbation"	"lente souterrain"	"PPN"	"PEN"	"PBN"
2075	"6271"	"SSP2-4.5 - reserve"	46.998	21.597	3.235	14.677	1.947	6.936	8.32	10.977	9.136	43.547	0.336521	4.657874	0.034608	117.472	4.984811	0.326936	-0.044193
2075	"6271"	"SSP2-4.5 - sans coupe"	57.925	24.663	3.815	17.193	2.056	9.56	9.074	10.76	8.918	43.973	0	4.810748	0.032945	117.46	5.323801	0.513053	0.480108
2075	"6271"	"SSP2-4.5 - sans feu"	49.03	22.103	3.39	15.149	1.967	6.174	8.444	11.085	8.301	43.887	0.349804	4.675482	0	117.537	5.005809	0.330327	-0.019477
2075	"6271"	"SSP2-4.5 - sans pert"	61.111	25.539	4.005	17.919	2.085	8.49	9.295	10.868	7.695	44.374	0	4.838296	0	117.515	5.384264	0.545968	0.545968
2075	"6271"	"SSP3-7.0 - reboisement"	46.574	21.193	3.287	14.293	1.906	7.215	6.928	10.136	8.996	42.708	0.33693	4.727705	0.058983	117.357	4.923597	0.195892	-0.200021
2075	"6271"	"SSP3-7.0 - recup70%"	47.219	21.728	3.241	14.745	1.954	6.834	7.227	10.166	8.84	43.094	0.326189	4.811003	0.031455	117.488	5.006517	0.195514	-0.16213
2075	"6271"	"SSP3-7.0 - reference"	46.95	21.661	3.216	14.69	1.95	7.15	7.216	10.243	8.958	43.066	0.331213	4.824688	0.034413	117.478	5.002085	0.177396	-0.18823
2075	"6271"	"SSP3-7.0 - reserve"	46.401	21.5	3.182	14.553	1.942	7.418	7.143	10.262	9.083	42.987	0.323838	4.815404	0.083182	117.478	5.008775	0.193371	-0.213648
2075	"6271"	"SSP3-7.0 - sans coupe"	57.015	24.56	3.69	16.947	2.044	9.927	7.819	10.07	9.095	43.413	0	4.980458	0.040226	117.437	5.282949	0.30249	0.262264
2075	"6271"	"SSP3-7.0 - sans feu"	49.525	22.349	3.389	15.277	1.974	6.124	7.351	10.324	8.011	43.461	0.34249	4.840775	0	117.551	5.014488	0.173714	-0.168776
2075	"6271"	"SSP3-7.0 - sans pert"	61.412	25.711	3.992	17.976	2.086	8.378	8.076	10.151	7.43	43.964	0	5.003936	0	117.528	5.390524	0.386588	0.386588
2075	"6271"	"climat stable - reboisement"	44.818	20.267	3.319	13.882	1.882	7.278	9.992	12.318	10.114	44.221	0.337113	4.343653	0.047117	117.347	4.743679	0.400026	0.015796
2075	"6271"	"climat stable - recup70%"	46.125	21.054	3.291	14.493	1.938	6.763	10.522	12.47	9.812	44.78	0.331814	4.452224	0.014341	117.5	4.877992	0.425769	0.079614
2075	"6271"	"climat stable - reference"	44.882	20.607	3.237	14.171	1.919	7.428	10.303	12.533	10.162	44.597	0.32873	4.430443	0.049751	117.491	4.800767	0.370325	-0.008156
2075	"6271"	"climat stable - reserve"	46.035	20.982	3.294	14.473	1.937	6.822	10.514	12.431	9.847	44.709	0.327911	4.448292	0.013891	117.468	4.855487	0.407195	0.065392
2075	"6271"	"climat stable - sans coupe"	56.46	24.044	3.819	16.89	2.037	10.372	11.362	12.463	9.77	45.188	0	4.626401	0.123245	117.519	5.211878	0.585477	0.462232
2075	"6271"	"climat stable - sans feu"	47.85	21.485	3.418	14.884	1.953	6.272	10.643	12.629	9.016	45.091	0.342962	4.474228	0	117.557	4.881537	0.40731	0.064347
2075	"6271"	"climat stable - sans pert"	60.223	25.118	4.067	17.804	2.081	8.694	11.769	12.409	8.38	45.648	0	4.651907	0	117.566	5.285293	0.633386	0.633386
2080	"6271"	"SSP2-4.5 - reboisement"	46.804	21.2	3.3	14.295	1.904	7.055	7.919	10.783	9.179	42.969	0.349443	4.536245	0.033649	117.395	4.866776	0.330531	-0.052562
2080	"6271"	"SSP2-4.5 - recup70%"	46.425	21.535	3.157	14.546	1.943	7.376	8.208	10.907	9.444	43.289	0.322882	4.631727	0.023883	117.535	4.979969	0.348243	0.001477
2080	"6271"	"SSP2-4.5 - reference"	48.056	21.995	3.26	14.916	1.958	6.638	8.331	10.953	8.764	43.598	0.340946	4.648104	0.01382	117.589	4.981809	0.333704	-0.021062
2080	"6271"	"SSP2-4.5 - reserve"	47.063	21.732	3.185	14.681	1.947	7.147	8.258	10.974	9.13	43.433	0.341914	4.648115	0.061718	117.556	4.999669	0.351554	-0.052078
2080	"6271"	"SSP2-4.5 - sans coupe"	58.607	25.057	3.765	17.307	2.058	9.787	9.037	10.825	9.008	44.003	0	4.818033	0.055699	117.572	5.377559	0.559526	0.503826
2080	"6271"	"SSP2-4.5 - sans feu"	49.416	22.352	3.353	15.224	1.97	6.19	8.412	11.038	8.21	43.812	0.346401	4.661168	0	117.633	5.022752	0.361583	0.015182
2080	"6271"	"SSP2-4.5 - sans pert"	62.078	26.062	3.962	18.096	2.09	8.638	9.279	10.943	7.701	44.446	0	4.84697	0	117.643	5.487147	0.640177	0.640177
2080	"6271"	"SSP3-7.0 - reboisement"	46.833	21.361	3.265	14.329	1.909	7.269	6.94	10.026	8.941	42.386	0.341377	4.616791	0.050709	117.402	4.934317	0.317527	-0.074559
2080	"6271"	"SSP3-7.0 - recup70%"	47.144	21.81	3.185	14.716	1.951	7.141	7.211	10.158	8.812	42.802	0.334813	4.711469	0.083545	117.558	5.026615	0.315146	-0.103212
2080	"6271"	"SSP3-7.0 - reference"	47.245	21.871	3.183	14.755	1.954	7.167	7.247	10.127	8.87	42.813	0.325276	4.716532	0.043113	117.545	5.016727	0.300195	-0.068194
2080	"6271"	"SSP3-7.0 - reserve"	46.77	21.743	3.151	14.637	1.947	7.311	7.197	10.101	9	42.728	0.31915	4.703362	0.041413	117.541	5.001888	0.298525	-0.062037
2080	"6271"	"SSP3-7.0 - sans coupe"	57.858	24.979	3.669	17.117	2.051	9.924	7.879	10.012	9.111	43.297	0	4.885807	0.046881	117.526	5.347021	0.461214	0.414333
2080	"6271"	"SSP3-7.0 - sans feu"	49.906	22.581	3.36	15.356	1.977	6.132	7.379	10.241	7.874	43.224	0.345226	4.732374	0	117.633	5.024839	0.292465	-0.052762
2080	"6271"	"SSP3-7.0 - sans pert"	62.346	26.199	3.956	18.147	2.091	8.506	8.124	10.166	7.382	43.864	0	4.911687	0	117.639	5.444466	0.532779	0.532779
2080	"6271"	"climat stable - reboisement"	44.693	20.251	3.285	13.823	1.878	7.466	9.965	12.334	10.208	44.22	0.333758	4.345391	0.081142	117.431	4.742393	0.397001	-0.017899
2080	"6271"	"climat stable - recup70%"	46.146	21.108	3.264	14.487	1.937	6.847	10.551	12.514	9.828	44.892	0.330976	4.466365	0.036129	117.613	4.858732	0.392367	0.025262
2080	"6271"	"climat stable - reference"	44.797	20.669	3.202	14.152	1.92	7.421	10.335	12.517	10.24	44.675	0.332467	4.437656	0.055207	117.597	4.798797	0.361141	-0.026534
2080	"6271"	"climat stable - reserve"	46.013	21.027	3.27	14.466	1.937	6.926	10.535	12.471	9.868	44.809	0.326332	4.460215	0.045064	117.579	4.86783	0.407615	0.036219
2080	"6271"	"climat stable - sans coupe"	56.939	24.327	3.795	16.986	2.041	10.371	11.446	12.524	10.005	45.435	0	4.651204	0.052406	117.664	5.218544	0.56734	0.514934
2080	"6271"	"climat stable - sans feu"	47.93	21.586	3.392	14.894	1.954	6.277	10.679	12.674	9.011	45.225	0.348429	4.486825	0	117.683	4.899696	0.412871	0.064442
2080	"6271"	"climat stable - sans pert"	60.848	25.451	4.049	17.931	2.085	8.844	11.841	12.57	8.472	45.941	0	4.686795	0	117.728	5.330954	0.644159	0.644159
2085	"6271"	"SSP2-4.5 - reboisement"	47.36	21.446	3.301	14.409	1.912	6.847	7.568	10.528	9.046	42.832	0.351853	4.659828	0.011221	117.46	4.915561	0.255732	-0.107341
2085	"6271"	"SSP2-4.5 - recup70%"	47.03	21.84	3.15	14.695	1.953	7.099	7.88	10.635	9.303	43.226	0.324397	4.767193	0.012485	117.62	5.005715	0.238522	-0.09836
2085	"6271"	"SSP2-4.5 - reference"	48.435	22.241	3.226	14.991	1.962	6.656	7.949	10.776	8.654	43.514	0.342324	4.787114	0.023719	117.687	5.044254	0.25714	-0.108903
2085	"6271"	"SSP2-4.5 - reserve"	47.443	21.955	3.162	14.769	1.953	7.046	7.895	10.752	9.04	43.353	0.337774	4.78274	0.030927	117.648	5.022012	0.239272	-0.129429
2085	"6271"	"SSP2-4.5 - sans coupe"	59.215	25.444	3.712	17.412	2.061	9.929	8.636	10.723	9.063	44.053	0	4.980699	0.052091	117.697	5.416002	0.435302	0.383212
2085	"6271"	"SSP2-4.5 - sans feu"	49.786	22.595	3.321	15.3	1.974	6.189	8.029	10.864	8.096	43.743	0.353184	4.801446	0	117.74	5.06868	0.267234	-0.08595
2085	"6271"	"SSP2-4.5 - sans pert"	62.931	26.554	3.913	18.246	2.094	8.755	8.875	10.864	7.683	44.535	0	5.013824	0	117.786	5.500849	0.487024	0.487024
2085	"6271"	"SSP3-7.0 - reboisement"	46.409	21.301	3.205	14.213	1.902	7.767	6.545	9.89	8.969	42.005	0.340658	4.736682	0.121839	117.453	4.936441	0.199759	-0.262738
2085	"6271"	"SSP3-7.0 - recup70%"	47.301	21.934	3.158	14.756	1.953	7.131	6.885	9.921	8.744	42.54	0.318037	4.828725	0.057395	117.629	5.016901	0.188176	-0.187256
2085	"6271"	"SSP3-7.0 - reference"	47.297	21.96	3.151	14.765	1.954	7.251	6.902	9.933	8.775	42.554	0.325994	4.839214	0.057298	117.617	5.00199	0.162776	-0.220516
2085	"6271"	"SSP3-7.0 - reserve"	46.774	21.829	3.116	14.64	1.947	7.44	6.854	9.914	8.96	42.45	0.323545	4.829759	0.072357	117.61	5.009537	0.179778	-0.216125
2085	"6271"	"SSP3-7.0 - sans coupe"	58.179	25.205	3.631	17.175	2.052	10.086	7.526	9.885	9.127	43.18	0	5.034058	0.068196	117.627	5.312455	0.278397	0.2102
2085	"6271"	"SSP3-7.0 - sans feu"	50.229	22.779	3.335	15.428	1.98	6.128	7.049	10.051	7.718	42.995	0.348156	4.858205	0	117.72	5.083566	0.225361	-0.122795
2085	"6271"	"SSP3-7.0 - sans pert"	62.915	26.543	3.92	18.256	2.094	8.598	7.771	10.05	7.319	43.779	0	5.061297	0	117.761	5.4178	0.356503	0.356503
2085	"6271"	"climat stable - reboisement"	44.827	20.305	3.286	13.837	1.881	7.41	9.979	12.308	10.321	44.236	0.32408	4.345679	0.059206	117.512	4.75345	0.407771	0.024484
2085	"6271"	"climat stable - recup70%"	45.35	20.89	3.189	14.276	1.923	7.608	10.431	12.713	10.036	44.912	0.334441	4.480547	0.150626	117.733	4.869845	0.389298	-0.095769
2085	"6271"	"climat stable - reference"	44.749	20.71	3.172	14.136	1.92	7.487	10.363	12.519	10.314	44.751	0.323508	4.446181	0.06013	117.702	4.814391	0.36821	-0.015429
2085	"6271"	"climat stable - reserve"	46.272	21.161	3.264	14.532	1.942	6.791	10.606	12.485	9.848	44.947	0.32663	4.472983	0.008603	117.69	4.889591	0.416609	0.081376
2085	"6271"	"climat stable - sans coupe"	57.617	24.68	3.79	17.145	2.05	10.132	11.575	12.535	10.153	45.722	0	4.678166	0.016514	117.812	5.229089	0.550923	0.534409
2085	"6271"	"climat stable - sans feu"	48.015	21.69	3.368	14.908	1.956	6.278	10.716	12.737	9.013	45.363	0.354834	4.501773	0	117.812	4.929558	0.427785	0.072951
2085	"6271"	"climat stable - sans pert"	61.362	25.77	4.018	18.031	2.088	8.984	11.915	12.724	8.571	46.245	0	4.721863	0	117.899	5.366441	0.644578	0.644578
2090	"6271"	"SSP2-4.5 - reboisement"	47.67	21.578	3.294	14.465	1.916	6.942	7.757	10.574	8.989	42.641	0.351254	4.517179	0.035862	117.5	4.923074	0.405896	0.018779
2090	"6271"	"SSP2-4.5 - recup70%"	47.463	22.048	3.134	14.795	1.957	7.071	8.109	10.683	9.225	43.108	0.328108	4.627217	0.034942	117.682	5.041352	0.414135	0.051084
2090	"6271"	"SSP2-4.5 - reference"	48.447	22.338	3.176	14.978	1.959	6.915	8.124	10.906	8.653	43.368	0.353413	4.648735	0.056399	117.762	5.042275	0.39354	-0.016272
2090	"6271"	"SSP2-4.5 - reserve"	47.229	21.99	3.093	14.7	1.947	7.558	8.036	10.89	9.097	43.166	0.337547	4.643297	0.107899	117.719	5.061239	0.417942	-0.027504
2090	"6271"	"SSP2-4.5 - sans coupe"	59.618	25.76	3.654	17.47	2.062	10.224	8.868	10.875	9.193	44.053	0	4.851211	0.067941	117.804	5.41895	0.56774	0.499799
2090	"6271"	"SSP2-4.5 - sans feu"	50.126	22.804	3.295	15.373	1.978	6.218	8.25	10.931	8.025	43.636	0.353753	4.658614	0	117.822	5.07868	0.420066	0.066313
2090	"6271"	"SSP2-4.5 - sans pert"	63.593	26.947	3.869	18.358	2.097	8.896	9.131	11.009	7.709	44.583	0	4.881568	0	117.91	5.418176	0.536608	0.536608
2090	"6271"	"SSP3-7.0 - reboisement"	46.572	21.397	3.192	14.253	1.907	7.674	6.151	9.518	8.874	41.625	0.329761	4.790804	0.064135	117.491	4.91299	0.122186	-0.271709
2090	"6271"	"SSP3-7.0 - recup70%"	47.609	22.093	3.15	14.84	1.957	6.986	6.494	9.575	8.557	42.248	0.323109	4.896417	0.027461	117.692	4.976325	0.079908	-0.270663
2090	"6271"	"SSP3-7.0 - reference"	47.531	22.101	3.136	14.828	1.958	7.177	6.498	9.609	8.619	42.256	0.321694	4.907632	0.038654	117.681	5.015409	0.107777	-0.252571
2090	"6271"	"SSP3-7.0 - reserve"	46.967	21.947	3.102	14.695	1.951	7.299	6.451	9.601	8.813	42.15	0.331441	4.89912	0.044846	117.671	4.998794	0.099675	-0.276612
2090	"6271"	"SSP3-7.0 - sans coupe"	57.782	25.167	3.574	17.072	2.046	10.563	7.028	9.724	9.223	42.974	0	5.132448	0.114398	117.729	5.246449	0.114001	-0.000398
2090	"6271"	"SSP3-7.0 - sans feu"	50.402	22.895	3.314	15.47	1.981	6.111	6.627	9.761	7.543	42.712	0.347411	4.931136	0	117.802	5.011392	0.080256	-0.267155
2090	"6271"	"SSP3-7.0 - sans pert"	63.277	26.793	3.889	18.325	2.096	8.661	7.311	9.835	7.236	43.642	0	5.152815	0	117.883	5.325195	0.172379	0.172379
2090	"6271"	"climat stable - reboisement"	45.29	20.47	3.314	13.953	1.891	7.178	10.059	12.229	10.311	44.295	0.318689	4.348626	0.014308	117.59	4.762108	0.413482	0.080485
2090	"6271"	"climat stable - recup70%"	45.314	20.925	3.174	14.275	1.926	7.558	10.465	12.685	10.138	45.01	0.323618	4.482208	0.054463	117.848	4.823346	0.341137	-0.036944
2090	"6271"	"climat stable - reference"	44.682	20.724	3.159	14.134	1.922	7.512	10.385	12.53	10.393	44.828	0.328346	4.454721	0.060311	117.808	4.81788	0.363159	-0.025499
2090	"6271"	"climat stable - reserve"	46.323	21.212	3.247	14.541	1.942	6.839	10.631	12.551	9.852	45.069	0.337163	4.488267	0.031843	117.806	4.86138	0.373112	0.004106
2090	"6271"	"climat stable - sans coupe"	57.697	24.839	3.73	17.132	2.046	10.489	11.595	12.702	10.407	45.956	0	4.712466	0.093145	117.97	5.262285	0.549819	0.456674
2090	"6271"	"climat stable - sans feu"	48.115	21.782	3.35	14.926	1.957	6.285	10.753	12.786	9.013	45.504	0.35	4.515218	0	117.944	4.930484	0.415266	0.065266
2090	"6271"	"climat stable - sans pert"	61.784	26.058	3.986	18.114	2.09	9.116	11.991	12.871	8.676	46.559	0	4.75663	0	118.079	5.337193	0.580563	0.580563
2095	"6271"	"SSP2-4.5 - reboisement"	48.008	21.729	3.282	14.53	1.918	6.993	7.582	10.509	8.916	42.488	0.352202	4.628722	0.039097	117.55	4.965469	0.336748	-0.054551
2095	"6271"	"SSP2-4.5 - recup70%"	47.744	22.194	3.115	14.86	1.96	7.154	7.939	10.648	9.145	43.027	0.329254	4.751627	0.044551	117.755	5.066229	0.314602	-0.059204
2095	"6271"	"SSP2-4.5 - reference"	48.628	22.467	3.161	15.03	1.963	6.911	7.954	10.829	8.614	43.285	0.347193	4.7661	0.02977	117.846	5.027089	0.260989	-0.115974
2095	"6271"	"SSP2-4.5 - reserve"	47.63	22.198	3.081	14.8	1.954	7.428	7.904	10.742	9.062	43.088	0.319986	4.755484	0.033983	117.794	5.027539	0.272055	-0.081913
2095	"6271"	"SSP2-4.5 - sans coupe"	59.912	26.036	3.589	17.497	2.062	10.51	8.677	10.91	9.338	44.095	0	4.998559	0.08069	117.926	5.435278	0.436718	0.356028
2095	"6271"	"SSP2-4.5 - sans feu"	50.396	22.961	3.274	15.432	1.98	6.232	8.077	10.883	7.943	43.572	0.358463	4.782167	0	117.916	5.070921	0.288754	-0.069709
2095	"6271"	"SSP2-4.5 - sans pert"	64.354	27.406	3.818	18.486	2.101	9.016	8.97	11.039	7.722	44.685	0	5.032164	0	118.051	5.511334	0.479171	0.479171
2095	"6271"	"SSP3-7.0 - reboisement"	46.866	21.537	3.197	14.333	1.913	7.49	5.999	9.242	8.78	41.21	0.330486	4.74605	0.048427	117.507	4.917371	0.171322	-0.207591
2095	"6271"	"SSP3-7.0 - recup70%"	47.726	22.172	3.133	14.871	1.958	6.994	6.313	9.381	8.429	41.887	0.32311	4.861396	0.046174	117.738	4.999028	0.137632	-0.231651
2095	"6271"	"SSP3-7.0 - reference"	47.107	22.012	3.094	14.728	1.951	7.576	6.258	9.502	8.609	41.852	0.330944	4.879146	0.102198	117.731	5.017632	0.138486	-0.294657
2095	"6271"	"SSP3-7.0 - reserve"	47.169	22.065	3.095	14.759	1.956	7.198	6.286	9.374	8.655	41.799	0.330001	4.86046	0.039949	117.712	5.010515	0.150055	-0.219895
2095	"6271"	"SSP3-7.0 - sans coupe"	57.759	25.236	3.554	17.076	2.048	10.57	6.835	9.508	9.233	42.748	0	5.095191	0.069615	117.813	5.178608	0.083417	0.013802
2095	"6271"	"SSP3-7.0 - sans feu"	50.546	22.992	3.298	15.505	1.982	6.097	6.443	9.573	7.38	42.374	0.352477	4.894189	0	117.866	5.035851	0.141662	-0.210815
2095	"6271"	"SSP3-7.0 - sans pert"	63.487	26.965	3.864	18.364	2.098	8.716	7.108	9.682	7.16	43.441	0	5.122947	0	117.99	5.301539	0.178591	0.178591
2095	"6271"	"climat stable - reboisement"	45.308	20.464	3.307	13.947	1.89	7.413	10.043	12.279	10.37	44.3	0.321435	4.358156	0.079914	117.671	4.785007	0.426851	0.025502
2095	"6271"	"climat stable - recup70%"	45.511	21.044	3.181	14.346	1.933	7.316	10.542	12.621	10.183	45.136	0.325738	4.488804	0.019655	117.962	4.847477	0.358673	0.01328
2095	"6271"	"climat stable - reference"	44.663	20.742	3.147	14.141	1.923	7.569	10.41	12.528	10.474	44.903	0.319791	4.46204	0.065133	117.915	4.826912	0.364872	-0.020051
2095	"6271"	"climat stable - reserve"	46.188	21.186	3.223	14.506	1.938	7.014	10.617	12.631	9.896	45.171	0.333022	4.499093	0.055398	117.924	4.869151	0.370057	-0.018363
2095	"6271"	"climat stable - sans coupe"	57.992	25.049	3.7	17.188	2.049	10.499	11.678	12.775	10.581	46.238	0	4.740343	0.048347	118.133	5.246259	0.505916	0.457569
2095	"6271"	"climat stable - sans feu"	48.16	21.837	3.337	14.938	1.958	6.292	10.781	12.827	9.011	45.645	0.351822	4.526979	0	118.078	4.894014	0.367035	0.015212
2095	"6271"	"climat stable - sans pert"	62.211	26.352	3.951	18.19	2.093	9.24	12.065	13.01	8.785	46.882	0	4.790559	0	118.267	5.355628	0.56507	0.56507
2100	"6271"	"SSP2-4.5 - reboisement"	47.99	21.747	3.262	14.52	1.917	7.224	7.541	10.538	8.918	42.311	0.364486	4.610483	0.058989	117.59	4.949747	0.339263	-0.084212
2100	"6271"	"SSP2-4.5 - recup70%"	47.975	22.319	3.099	14.912	1.962	7.233	7.929	10.648	9.083	42.936	0.325173	4.732829	0.046046	117.821	5.044919	0.31209	-0.059129
2100	"6271"	"SSP2-4.5 - reference"	48.653	22.555	3.133	15.037	1.964	7.165	7.919	10.827	8.629	43.163	0.332605	4.744913	0.059169	117.922	5.07047	0.325557	-0.066218
2100	"6271"	"SSP2-4.5 - reserve"	48.051	22.415	3.075	14.903	1.96	7.309	7.917	10.678	9.018	42.998	0.322583	4.73277	0.034192	117.86	5.066928	0.334158	-0.022618
2100	"6271"	"SSP2-4.5 - sans coupe"	60.371	26.337	3.545	17.573	2.065	10.527	8.694	10.92	9.439	44.156	0	4.990033	0.052365	118.042	5.377414	0.387381	0.335017
2100	"6271"	"SSP2-4.5 - sans feu"	50.735	23.151	3.252	15.504	1.983	6.252	8.076	10.875	7.87	43.499	0.355887	4.762802	0	118.001	5.086981	0.32418	-0.031707
2100	"6271"	"SSP2-4.5 - sans pert"	64.935	27.754	3.777	18.577	2.104	9.127	8.978	11.108	7.748	44.777	0	5.02931	0	118.187	5.430111	0.400801	0.400801
2100	"6271"	"SSP3-7.0 - reboisement"	46.581	21.476	3.159	14.269	1.909	7.768	5.932	9.192	8.814	40.722	0.329229	4.704716	0.121935	117.506	4.930154	0.225438	-0.225727
2100	"6271"	"SSP3-7.0 - recup70%"	47.762	22.218	3.116	14.88	1.958	7.099	6.282	9.296	8.318	41.512	0.315822	4.815729	0.057881	117.766	5.002522	0.186793	-0.18691
2100	"6271"	"SSP3-7.0 - reference"	47.473	22.164	3.099	14.829	1.957	7.284	6.275	9.304	8.467	41.512	0.31673	4.818905	0.021309	117.758	4.978546	0.15964	-0.178399
2100	"6271"	"SSP3-7.0 - reserve"	46.798	21.966	3.047	14.653	1.946	7.609	6.195	9.367	8.642	41.363	0.321091	4.818099	0.124362	117.74	5.018708	0.200609	-0.244844
2100	"6271"	"SSP3-7.0 - sans coupe"	58.039	25.367	3.562	17.162	2.054	10.201	6.844	9.317	9.163	42.534	0	5.039545	0.029334	117.879	5.151143	0.111597	0.082263
2100	"6271"	"SSP3-7.0 - sans feu"	50.643	23.069	3.285	15.533	1.984	6.091	6.425	9.482	7.237	42.03	0.351147	4.849048	0	117.913	5.039106	0.190058	-0.161089
2100	"6271"	"SSP3-7.0 - sans pert"	63.371	26.976	3.848	18.341	2.097	8.761	7.069	9.606	7.102	43.22	0	5.079093	0	118.083	5.214655	0.135562	0.135562
2100	"6271"	"climat stable - reboisement"	45.686	20.569	3.327	14.039	1.897	7.207	10.113	12.223	10.358	44.361	0.317322	4.362203	0.020496	117.75	4.738673	0.37647	0.038652
2100	"6271"	"climat stable - recup70%"	45.738	21.14	3.186	14.414	1.939	7.212	10.602	12.573	10.195	45.254	0.312869	4.495893	0.029044	118.077	4.870823	0.37493	0.033017
2100	"6271"	"climat stable - reference"	45.094	20.903	3.168	14.264	1.933	7.243	10.515	12.456	10.448	45.034	0.317246	4.470199	0.006753	118.02	4.821484	0.351286	0.027286
2100	"6271"	"climat stable - reserve"	45.679	21.042	3.171	14.357	1.926	7.48	10.509	12.749	10.022	45.212	0.325906	4.50122	0.120945	118.046	4.842336	0.341116	-0.105736
2100	"6271"	"climat stable - sans coupe"	57.94	25.12	3.666	17.164	2.047	10.731	11.705	12.88	10.794	46.497	0	4.767554	0.077973	118.304	5.182888	0.415335	0.337361
2100	"6271"	"climat stable - sans feu"	48.23	21.895	3.326	14.957	1.959	6.299	10.807	12.85	9.006	45.785	0.346304	4.535958	0	118.214	4.911526	0.375567	0.029263
2100	"6271"	"climat stable - sans pert"	62.388	26.517	3.924	18.219	2.094	9.344	12.118	13.125	8.895	47.208	0	4.819756	0	118.463	5.298449	0.478693	0.478693
2020	"6452"	"SSP2-4.5 - reboisement"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - recup70%"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - reference"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - reserve"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - sans coupe"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - sans feu"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP2-4.5 - sans pert"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - reboisement"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - recup70%"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - reference"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - reserve"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - sans coupe"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - sans feu"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"SSP3-7.0 - sans pert"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - reboisement"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - recup70%"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - reference"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - reserve"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - sans coupe"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - sans feu"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2020	"6452"	"climat stable - sans pert"	67.594	30.831	3.008	18.803	2.101	9.178	11.905	14.046	8.331	52.714	0	0	0	133.507	0	0	0
2025	"6452"	"SSP2-4.5 - reboisement"	66.911	30.519	2.999	18.667	2.095	9.129	11.663	14.581	8.773	52.986	0.331525	5.576733	0	133.656	5.722953	0.14622	-0.185305
2025	"6452"	"SSP2-4.5 - recup70%"	66.844	30.509	3.006	18.667	2.096	9.111	11.671	14.612	8.794	52.99	0.347973	5.581971	0	133.657	5.704473	0.122502	-0.225471
2025	"6452"	"SSP2-4.5 - reference"	66.958	30.557	2.999	18.681	2.097	9.131	11.674	14.581	8.775	52.988	0.329853	5.578575	0	133.657	5.705012	0.126437	-0.203416
2025	"6452"	"SSP2-4.5 - reserve"	66.816	30.492	3.003	18.658	2.097	9.114	11.668	14.608	8.794	52.99	0.344793	5.581131	0	133.657	5.719462	0.13833	-0.206463
